codigo_empresa;tipo_colaborador;cadastro_colaborador;data_admissao;tipo_admissao;indicativo_admissao;tipo_inscricao;numero_inscricao_anterior;data_inicio_vinculo;matricula_trabalhador;cedido_onus;codigo_categoria_esocial;ressarcimento_onus;recebe_seguro
8;1;392121;04/04/2022;1;1;1;;04/04/2022;392121;;101;N;1
8;1;392122;04/04/2022;1;1;1;;04/04/2022;392122;;101;N;1
8;1;392123;04/04/2022;2;1;1;;04/04/2022;392123;;101;N;1
8;1;392124;04/04/2022;1;1;1;;04/04/2022;392124;;103;N;1
8;1;392125;04/04/2022;1;1;1;;04/04/2022;392125;;103;N;1
8;1;392126;04/04/2022;2;1;1;;04/04/2022;392126;;101;N;1
8;1;392127;02/04/2022;2;1;1;;02/04/2022;392127;;101;N;1
8;1;392128;04/04/2022;2;1;1;;04/04/2022;392128;;101;N;1
8;1;392129;04/04/2022;1;1;1;;04/04/2022;392129;;103;N;1
8;1;392130;05/04/2022;2;1;1;;05/04/2022;392130;;101;N;1
4;1;392131;06/04/2022;2;1;1;;06/04/2022;392131;;101;N;1
8;1;392132;05/04/2022;2;1;1;;05/04/2022;392132;;101;N;1
4;1;392133;06/04/2022;2;1;1;;06/04/2022;392133;;101;N;1
4;1;392134;06/04/2022;1;1;1;;06/04/2022;392134;;101;N;1
8;1;392135;06/04/2022;2;1;1;;06/04/2022;392135;;101;N;1
8;1;392136;06/04/2022;2;1;1;;06/04/2022;392136;;101;N;1
8;1;392137;06/04/2022;2;1;1;;06/04/2022;392137;;101;N;1
8;1;392138;07/04/2022;2;1;1;;07/04/2022;392138;;101;N;1
8;1;392139;06/04/2022;1;1;1;;06/04/2022;392139;;101;N;1
8;1;392140;06/04/2022;2;1;1;;06/04/2022;392140;;101;N;1
8;1;392141;06/04/2022;2;1;1;;06/04/2022;392141;;101;N;1
8;1;392142;06/04/2022;2;1;1;;06/04/2022;392142;;101;N;1
8;1;392143;06/04/2022;2;1;1;;06/04/2022;392143;;101;N;1
8;1;392144;06/04/2022;2;1;1;;06/04/2022;392144;;101;N;1
8;1;392145;06/04/2022;2;1;1;;06/04/2022;392145;;101;N;1
8;1;392146;06/04/2022;2;1;1;;06/04/2022;392146;;101;N;1
8;1;392147;06/04/2022;2;1;1;;06/04/2022;392147;;101;N;1
4;1;392148;11/04/2022;2;1;1;;11/04/2022;392148;;101;N;1
8;1;392149;07/04/2022;2;1;1;;07/04/2022;392149;;101;N;1
8;1;392150;07/04/2022;2;1;1;;07/04/2022;392150;;101;N;1
8;1;392151;07/04/2022;2;1;1;;07/04/2022;392151;;101;N;1
8;1;392152;07/04/2022;2;1;1;;07/04/2022;392152;;101;N;1
8;1;392153;07/04/2022;2;1;1;;07/04/2022;392153;;101;N;1
282;1;392154;07/04/2022;2;1;1;;07/04/2022;392154;;901;N;1
8;1;392155;07/04/2022;2;1;1;;07/04/2022;392155;;101;N;1
8;1;392156;08/04/2022;2;1;1;;08/04/2022;392156;;101;N;1
8;1;392157;08/04/2022;2;1;1;;08/04/2022;392157;;101;N;1
8;1;392158;08/04/2022;2;1;1;;08/04/2022;392158;;101;N;1
8;1;392159;11/04/2022;2;1;1;;11/04/2022;392159;;101;N;1
8;1;392160;13/04/2022;2;1;1;;13/04/2022;392160;;101;N;1
8;1;392161;12/04/2022;2;1;1;;12/04/2022;392161;;101;N;1
8;1;392162;12/04/2022;2;1;1;;12/04/2022;392162;;101;N;1
8;1;392163;12/04/2022;2;1;1;;12/04/2022;392163;;101;N;1
8;1;392164;12/04/2022;2;1;1;;12/04/2022;392164;;101;N;1
8;1;392165;13/04/2022;2;1;1;;13/04/2022;392165;;101;N;1
8;1;392166;13/04/2022;2;1;1;;13/04/2022;392166;;101;N;1
8;1;392167;13/04/2022;2;1;1;;13/04/2022;392167;;101;N;1
8;1;392168;14/04/2022;2;1;1;;14/04/2022;392168;;101;N;1
8;1;392169;14/04/2022;2;1;1;;14/04/2022;392169;;101;N;1
8;1;392170;14/04/2022;2;1;1;;14/04/2022;392170;;101;N;1
8;1;392171;18/04/2022;2;1;1;;18/04/2022;392171;;101;N;1
8;1;392172;18/04/2022;2;1;1;;18/04/2022;392172;;101;N;1
8;1;392173;18/04/2022;2;1;1;;18/04/2022;392173;;101;N;1
8;1;392174;18/04/2022;2;1;1;;18/04/2022;392174;;101;N;1
8;1;392175;18/04/2022;2;1;1;;18/04/2022;392175;;101;N;1
8;1;392176;18/04/2022;1;1;1;;18/04/2022;392176;;103;N;1
8;1;392177;22/04/2022;2;1;1;;22/04/2022;392177;;101;N;1
8;1;392178;19/04/2022;2;1;1;;19/04/2022;392178;;101;N;1
8;1;392179;20/04/2022;1;1;1;;20/04/2022;392179;;101;N;1
8;1;392180;20/04/2022;2;1;1;;20/04/2022;392180;;101;N;1
8;1;392181;20/04/2022;2;1;1;;20/04/2022;392181;;101;N;1
8;1;392182;20/04/2022;2;1;1;;20/04/2022;392182;;101;N;1
8;1;392183;20/04/2022;2;1;1;;20/04/2022;392183;;101;N;1
8;1;392184;20/04/2022;2;1;1;;20/04/2022;392184;;101;N;1
8;1;392185;22/04/2022;2;1;1;;22/04/2022;392185;;101;N;1
8;1;392186;22/04/2022;2;1;1;;22/04/2022;392186;;101;N;1
8;1;392188;22/04/2022;2;1;1;;22/04/2022;392188;;101;N;1
8;1;392189;20/04/2022;2;1;1;;20/04/2022;392189;;722;N;1
8;1;392191;23/04/2022;2;1;1;;23/04/2022;392191;;101;N;1
8;1;392192;27/04/2022;2;1;1;;27/04/2022;392192;;101;N;1
8;1;392193;23/04/2022;2;1;1;;23/04/2022;392193;;101;N;1
8;1;392194;23/04/2022;2;1;1;;23/04/2022;392194;;101;N;1
8;1;392195;25/04/2022;2;1;1;;25/04/2022;392195;;901;N;1
8;1;392196;25/04/2022;2;1;1;;25/04/2022;392196;;901;N;1
8;1;392197;27/04/2022;2;1;1;;27/04/2022;392197;;101;N;1
8;1;392198;27/04/2022;2;1;1;;27/04/2022;392198;;101;N;1
8;1;392199;27/04/2022;2;1;1;;27/04/2022;392199;;101;N;1
8;1;392200;23/04/2022;2;1;1;;23/04/2022;392200;;101;N;1
8;1;392201;27/04/2022;2;1;1;;27/04/2022;392201;;101;N;1
8;1;392203;27/04/2022;2;1;1;;27/04/2022;392203;;101;N;1
8;1;392204;27/04/2022;2;1;1;;27/04/2022;392204;;101;N;1
8;1;392205;27/04/2022;2;1;1;;27/04/2022;392205;;101;N;1
8;1;392206;27/04/2022;2;1;1;;27/04/2022;392206;;101;N;1
8;1;392207;27/04/2022;2;1;1;;27/04/2022;392207;;101;N;1
8;1;392208;27/04/2022;2;1;1;;27/04/2022;392208;;101;N;1
8;1;392209;27/04/2022;2;1;1;;27/04/2022;392209;;101;N;1
8;1;392210;27/04/2022;2;1;1;;27/04/2022;392210;;101;N;1
8;1;392211;27/04/2022;2;1;1;;27/04/2022;392211;;101;N;1
8;1;392212;27/04/2022;1;1;1;92012467000170;27/04/2022;392212;;101;N;1
282;1;392212;27/04/2022;2;1;1;92012467000170;01/02/2025;392212;;101;N;1
8;1;392213;27/04/2022;2;1;1;;27/04/2022;392213;;101;N;1
8;1;392214;27/04/2022;2;1;1;;27/04/2022;392214;;101;N;1
8;1;392215;27/04/2022;2;1;1;;27/04/2022;392215;;101;N;1
8;1;392216;27/04/2022;2;1;1;;27/04/2022;392216;;101;N;1
8;1;392217;27/04/2022;2;1;1;;27/04/2022;392217;;101;N;1
8;1;392218;27/04/2022;2;1;1;;27/04/2022;392218;;101;N;1
8;1;392219;26/04/2022;1;1;1;;26/04/2022;392219;;103;N;1
8;1;392220;27/04/2022;2;1;1;;27/04/2022;392220;;101;N;1
8;1;392221;27/04/2022;2;1;1;;27/04/2022;392221;;101;N;1
8;1;392222;27/04/2022;2;1;1;;27/04/2022;392222;;101;N;1
8;1;392223;27/04/2022;2;1;1;;27/04/2022;392223;;101;N;1
8;1;392224;27/04/2022;2;1;1;;27/04/2022;392224;;101;N;1
8;1;392225;02/05/2022;2;1;1;;02/05/2022;392225;;101;N;1
8;1;392226;02/05/2022;2;1;1;;02/05/2022;392226;;101;N;1
8;1;392227;02/05/2022;2;1;1;;02/05/2022;392227;;101;N;1
8;1;392228;02/05/2022;2;1;1;;02/05/2022;392228;;101;N;1
8;1;392229;02/05/2022;2;1;1;;02/05/2022;392229;;101;N;1
8;1;392230;02/05/2022;2;1;1;;02/05/2022;392230;;101;N;1
8;1;392231;02/05/2022;2;1;1;;02/05/2022;392231;;101;N;1
276;1;392232;02/05/2022;2;1;1;;02/05/2022;392232;;101;N;1
8;1;392233;02/05/2022;2;1;1;;02/05/2022;392233;;101;N;1
8;1;392234;02/05/2022;2;1;1;;02/05/2022;392234;;101;N;1
8;1;392235;02/05/2022;2;1;1;;02/05/2022;392235;;101;N;1
8;1;392236;02/05/2022;2;1;1;;02/05/2022;392236;;101;N;1
8;1;392237;02/05/2022;2;1;1;;02/05/2022;392237;;101;N;1
8;1;392238;02/05/2022;2;1;1;;02/05/2022;392238;;101;N;1
8;1;392239;02/05/2022;2;1;1;;02/05/2022;392239;;101;N;1
8;1;392240;02/05/2022;2;1;1;;02/05/2022;392240;;101;N;1
8;1;392241;02/05/2022;2;1;1;;02/05/2022;392241;;101;N;1
8;1;392242;02/05/2022;2;1;1;;02/05/2022;392242;;101;N;1
8;1;392243;02/05/2022;1;1;1;;02/05/2022;392243;;103;N;1
8;1;392244;02/05/2022;2;1;1;;02/05/2022;392244;;101;N;1
8;1;392245;02/05/2022;2;1;1;;02/05/2022;392245;;103;N;1
8;1;392246;02/05/2022;2;1;1;;02/05/2022;392246;;103;N;1
8;1;392247;02/05/2022;2;1;1;;02/05/2022;392247;;101;N;1
8;1;392248;02/05/2022;2;1;1;;02/05/2022;392248;;101;N;1
8;1;392249;02/05/2022;2;1;1;;02/05/2022;392249;;101;N;1
8;1;392251;03/05/2022;2;1;1;;03/05/2022;392251;;101;N;1
8;1;392252;03/05/2022;2;1;1;;03/05/2022;392252;;101;N;1
8;1;392253;03/05/2022;2;1;1;;03/05/2022;392253;;101;N;1
8;1;392254;03/05/2022;2;1;1;;03/05/2022;392254;;101;N;1
8;1;392255;03/05/2022;2;1;1;;03/05/2022;392255;;101;N;1
8;1;392256;03/05/2022;2;1;1;;03/05/2022;392256;;101;N;1
8;1;392257;03/05/2022;2;1;1;;03/05/2022;392257;;101;N;1
8;1;392259;04/05/2022;2;1;1;;04/05/2022;392259;;101;N;1
8;1;392260;04/05/2022;1;1;1;;04/05/2022;392260;;101;N;1
8;1;392261;04/05/2022;2;1;1;;04/05/2022;392261;;101;N;1
8;1;392262;04/05/2022;2;1;1;;04/05/2022;392262;;101;N;1
8;1;392263;04/05/2022;2;1;1;;04/05/2022;392263;;103;N;1
8;1;392264;05/05/2022;2;1;1;;05/05/2022;392264;;101;N;1
8;1;392265;05/05/2022;2;1;1;;05/05/2022;392265;;101;N;1
8;1;392266;05/05/2022;2;1;1;;05/05/2022;392266;;101;N;1
8;1;392267;05/05/2022;2;1;1;;05/05/2022;392267;;101;N;1
8;1;392268;05/05/2022;2;1;1;;05/05/2022;392268;;101;N;1
8;1;392269;05/05/2022;2;1;1;;05/05/2022;392269;;101;N;1
8;1;392270;06/05/2022;2;1;1;;06/05/2022;392270;;101;N;1
8;1;392271;06/05/2022;2;1;1;;06/05/2022;392271;;101;N;1
8;1;392272;06/05/2022;2;1;1;;06/05/2022;392272;;101;N;1
8;1;392273;06/05/2022;2;1;1;;06/05/2022;392273;;101;N;1
8;1;392274;06/05/2022;2;1;1;;06/05/2022;392274;;101;N;1
8;1;392275;06/05/2022;2;1;1;;06/05/2022;392275;;101;N;1
8;1;392276;09/05/2022;2;1;1;;09/05/2022;392276;;101;N;1
8;1;392277;09/05/2022;2;1;1;;09/05/2022;392277;;101;N;1
8;1;392278;07/05/2022;2;1;1;;07/05/2022;392278;;101;N;1
8;1;392279;07/05/2022;2;1;1;;07/05/2022;392279;;101;N;1
8;1;392280;07/05/2022;2;1;1;;07/05/2022;392280;;101;N;1
8;1;392281;07/05/2022;2;1;1;;07/05/2022;392281;;101;N;1
8;1;392282;07/05/2022;2;1;1;;07/05/2022;392282;;101;N;1
8;1;392283;10/05/2022;1;1;1;;10/05/2022;392283;;101;N;1
8;1;392284;11/05/2022;2;1;1;;11/05/2022;392284;;101;N;1
8;1;392285;09/05/2022;1;1;1;;09/05/2022;392285;;103;N;1
8;1;392286;11/05/2022;2;1;1;;11/05/2022;392286;;101;N;1
8;1;392287;11/05/2022;2;1;1;;11/05/2022;392287;;101;N;1
8;1;392288;11/05/2022;2;1;1;;11/05/2022;392288;;101;N;1
8;1;392289;11/05/2022;2;1;1;;11/05/2022;392289;;101;N;1
8;1;392290;11/05/2022;2;1;1;;11/05/2022;392290;;101;N;1
8;1;392291;12/05/2022;2;1;1;;12/05/2022;392291;;101;N;1
8;1;392292;12/05/2022;2;1;1;;12/05/2022;392292;;101;N;1
8;1;392293;13/05/2022;2;1;1;;13/05/2022;392293;;101;N;1
8;1;392294;13/05/2022;2;1;1;;13/05/2022;392294;;101;N;1
8;1;392295;13/05/2022;2;1;1;;13/05/2022;392295;;101;N;1
8;1;392296;16/05/2022;2;1;1;;16/05/2022;392296;;101;N;1
8;1;392297;14/05/2022;2;1;1;;14/05/2022;392297;;101;N;1
8;1;392298;14/05/2022;2;1;1;;14/05/2022;392298;;101;N;1
8;1;392299;14/05/2022;2;1;1;;14/05/2022;392299;;101;N;1
8;1;392300;16/05/2022;2;1;1;;16/05/2022;392300;;101;N;1
8;1;392301;16/05/2022;2;1;1;;16/05/2022;392301;;101;N;1
8;1;392302;17/05/2022;2;1;1;;17/05/2022;392302;;101;N;1
8;1;392303;17/05/2022;2;1;1;;17/05/2022;392303;;101;N;1
8;1;392304;18/05/2022;2;1;1;;18/05/2022;392304;;101;N;1
8;1;392305;18/05/2022;2;1;1;;18/05/2022;392305;;101;N;1
8;1;392306;18/05/2022;2;1;1;;18/05/2022;392306;;101;N;1
8;1;392307;18/05/2022;2;1;1;;18/05/2022;392307;;101;N;1
8;1;392308;18/05/2022;2;1;1;;18/05/2022;392308;;101;N;1
8;1;392309;18/05/2022;2;1;1;;18/05/2022;392309;;101;N;1
8;1;392310;18/05/2022;2;1;1;;18/05/2022;392310;;101;N;1
8;1;392311;18/05/2022;2;1;1;;18/05/2022;392311;;101;N;1
8;1;392312;18/05/2022;2;1;1;;18/05/2022;392312;;101;N;1
8;1;392313;18/05/2022;2;1;1;;18/05/2022;392313;;101;N;1
8;1;392314;18/05/2022;2;1;1;;18/05/2022;392314;;101;N;1
8;1;392315;18/05/2022;2;1;1;;18/05/2022;392315;;101;N;1
8;1;392316;18/05/2022;2;1;1;;18/05/2022;392316;;101;N;1
8;1;392317;19/05/2022;2;1;1;;19/05/2022;392317;;101;N;1
8;1;392318;19/05/2022;2;1;1;;19/05/2022;392318;;101;N;1
8;1;392319;19/05/2022;2;1;1;;19/05/2022;392319;;101;N;1
8;1;392320;20/05/2022;2;1;1;;20/05/2022;392320;;101;N;1
8;1;392321;19/05/2022;2;1;1;;19/05/2022;392321;;101;N;1
8;1;392322;20/05/2022;2;1;1;;20/05/2022;392322;;101;N;1
8;1;392323;20/05/2022;2;1;1;;20/05/2022;392323;;101;N;1
8;1;392324;20/05/2022;2;1;1;;20/05/2022;392324;;101;N;1
8;1;392325;20/05/2022;2;1;1;;20/05/2022;392325;;101;N;1
8;1;392326;23/05/2022;1;1;1;;23/05/2022;392326;;103;N;1
8;1;392327;23/05/2022;1;1;1;;23/05/2022;392327;;103;N;1
8;1;392328;21/05/2022;2;1;1;;21/05/2022;392328;;101;N;1
8;1;392329;21/05/2022;1;1;1;;21/05/2022;392329;;101;N;1
8;1;392330;21/05/2022;2;1;1;;21/05/2022;392330;;101;N;1
8;1;392331;21/05/2022;2;1;1;;21/05/2022;392331;;101;N;1
8;1;392332;21/05/2022;2;1;1;;21/05/2022;392332;;101;N;1
8;1;392333;21/05/2022;2;1;1;;21/05/2022;392333;;101;N;1
8;1;392334;21/05/2022;2;1;1;;21/05/2022;392334;;101;N;1
8;1;392335;23/05/2022;2;1;1;;23/05/2022;392335;;101;N;1
8;1;392336;21/05/2022;2;1;1;;21/05/2022;392336;;101;N;1
8;1;392337;23/05/2022;2;1;1;;23/05/2022;392337;;103;N;1
8;1;392338;26/05/2022;2;1;1;;26/05/2022;392338;;101;N;1
8;1;392339;26/05/2022;2;1;1;;26/05/2022;392339;;101;N;1
8;1;392340;25/05/2022;5;1;1;;25/05/2022;392340;;101;N;1
8;1;392341;26/05/2022;2;1;1;;26/05/2022;392341;;101;N;1
8;1;392342;26/05/2022;2;1;1;;26/05/2022;392342;;101;N;1
8;1;392343;26/05/2022;2;1;1;;26/05/2022;392343;;101;N;1
8;1;392344;25/05/2022;2;1;1;;25/05/2022;392344;;101;N;1
8;1;392345;26/05/2022;2;1;1;;26/05/2022;392345;;101;N;1
8;1;392346;26/05/2022;2;1;1;;26/05/2022;392346;;101;N;1
8;1;392347;26/05/2022;2;1;1;;26/05/2022;392347;;101;N;1
8;1;392348;26/05/2022;2;1;1;;26/05/2022;392348;;101;N;1
8;1;392349;25/05/2022;2;1;1;;25/05/2022;392349;;101;N;1
8;1;392350;25/05/2022;2;1;1;;25/05/2022;392350;;101;N;1
8;1;392351;25/05/2022;2;1;1;;25/05/2022;392351;;101;N;1
8;1;392352;25/05/2022;1;1;1;;25/05/2022;392352;;101;N;1
8;1;392353;25/05/2022;1;1;1;;25/05/2022;392353;;101;N;1
8;1;392354;26/05/2022;2;1;1;;26/05/2022;392354;;101;N;1
8;1;392355;25/05/2022;2;1;1;;25/05/2022;392355;;101;N;1
8;1;392356;25/05/2022;2;1;1;;25/05/2022;392356;;101;N;1
8;1;392357;25/05/2022;2;1;1;;25/05/2022;392357;;101;N;1
8;1;392358;25/05/2022;2;1;1;;25/05/2022;392358;;101;N;1
8;1;392359;25/05/2022;2;1;1;;25/05/2022;392359;;101;N;1
8;1;392360;25/05/2022;2;1;1;;25/05/2022;392360;;101;N;1
4;1;392361;01/06/2022;2;1;1;;01/06/2022;392361;;101;N;1
8;1;392362;01/06/2022;2;1;1;;01/06/2022;392362;;101;N;1
8;1;392363;01/06/2022;2;1;1;;01/06/2022;392363;;101;N;1
8;1;392365;01/06/2022;2;1;1;;01/06/2022;392365;;101;N;1
8;1;392366;01/06/2022;2;1;1;;01/06/2022;392366;;101;N;1
8;1;392367;01/06/2022;2;1;1;;01/06/2022;392367;;101;N;1
8;1;392368;01/06/2022;2;1;1;;01/06/2022;392368;;101;N;1
8;1;392369;01/06/2022;2;1;1;;01/06/2022;392369;;101;N;1
8;1;392370;01/06/2022;2;1;1;;01/06/2022;392370;;101;N;1
8;1;392371;01/06/2022;2;1;1;;01/06/2022;392371;;101;N;1
8;1;392372;01/06/2022;2;1;1;;01/06/2022;392372;;101;N;1
8;1;392373;01/06/2022;2;1;1;;01/06/2022;392373;;101;N;1
8;1;392374;01/06/2022;2;1;1;;01/06/2022;392374;;101;N;1
8;1;392375;01/06/2022;2;1;1;;01/06/2022;392375;;101;N;1
8;1;392376;01/06/2022;2;1;1;;01/06/2022;392376;;101;N;1
8;1;392377;01/06/2022;2;1;1;;01/06/2022;392377;;101;N;1
8;1;392378;01/06/2022;2;1;1;;01/06/2022;392378;;101;N;1
8;1;392379;01/06/2022;2;1;1;;01/06/2022;392379;;101;N;1
8;1;392380;01/06/2022;2;1;1;;01/06/2022;392380;;101;N;1
8;1;392381;01/06/2022;2;1;1;;01/06/2022;392381;;101;N;1
8;1;392382;01/06/2022;2;1;1;;01/06/2022;392382;;101;N;1
8;1;392383;01/06/2022;2;1;1;;01/06/2022;392383;;101;N;1
8;1;392384;01/06/2022;2;1;1;;01/06/2022;392384;;101;N;1
8;1;392385;01/06/2022;2;1;1;;01/06/2022;392385;;101;N;1
8;1;392386;01/06/2022;2;1;1;;01/06/2022;392386;;101;N;1
8;1;392387;01/06/2022;2;1;1;;01/06/2022;392387;;101;N;1
8;1;392388;01/06/2022;2;1;1;;01/06/2022;392388;;101;N;1
8;1;392389;01/06/2022;2;1;1;;01/06/2022;392389;;101;N;1
8;1;392390;01/06/2022;2;1;1;;01/06/2022;392390;;101;N;1
8;1;392391;01/06/2022;2;1;1;;01/06/2022;392391;;101;N;1
8;1;392392;01/06/2022;2;1;1;;01/06/2022;392392;;101;N;1
8;1;392393;01/06/2022;2;1;1;;01/06/2022;392393;;101;N;1
8;1;392394;01/06/2022;2;1;1;;01/06/2022;392394;;101;N;1
8;1;392395;01/06/2022;2;1;1;;01/06/2022;392395;;101;N;1
8;1;392396;01/06/2022;2;1;1;;01/06/2022;392396;;101;N;1
8;1;392397;01/06/2022;2;1;1;;01/06/2022;392397;;101;N;1
8;1;392398;01/06/2022;2;1;1;;01/06/2022;392398;;101;N;1
8;1;392399;01/06/2022;2;1;1;;01/06/2022;392399;;101;N;1
8;1;392400;02/06/2022;2;1;1;;02/06/2022;392400;;101;N;1
8;1;392401;02/06/2022;2;1;1;;02/06/2022;392401;;101;N;1
8;1;392402;02/06/2022;2;1;1;;02/06/2022;392402;;101;N;1
8;1;392403;02/06/2022;2;1;1;;02/06/2022;392403;;103;N;1
8;1;392404;03/06/2022;2;1;1;;03/06/2022;392404;;101;N;1
8;1;392405;03/06/2022;2;1;1;;03/06/2022;392405;;101;N;1
8;1;392406;03/06/2022;2;1;1;;03/06/2022;392406;;101;N;1
8;1;392407;03/06/2022;2;1;1;;03/06/2022;392407;;101;N;1
8;1;392408;03/06/2022;2;1;1;;03/06/2022;392408;;101;N;1
8;1;392409;04/06/2022;2;1;1;;04/06/2022;392409;;101;N;1
8;1;392410;06/06/2022;2;1;1;;06/06/2022;392410;;101;N;1
8;1;392411;06/06/2022;2;1;1;;06/06/2022;392411;;101;N;1
8;1;392412;06/06/2022;1;1;1;;06/06/2022;392412;;103;N;1
4;1;392413;06/06/2022;2;1;1;;06/06/2022;392413;;101;N;1
8;1;392414;07/06/2022;2;1;1;;07/06/2022;392414;;101;N;1
8;1;392415;07/06/2022;2;1;1;;07/06/2022;392415;;101;N;1
8;1;392416;07/06/2022;2;1;1;;07/06/2022;392416;;101;N;1
8;1;392417;07/06/2022;2;1;1;;07/06/2022;392417;;101;N;1
8;1;392418;08/06/2022;2;1;1;;08/06/2022;392418;;103;N;1
8;1;392419;07/06/2022;2;1;1;;07/06/2022;392419;;101;N;1
8;1;392420;07/06/2022;2;1;1;;07/06/2022;392420;;101;N;1
8;1;392421;08/06/2022;2;1;1;;08/06/2022;392421;;101;N;1
8;1;392422;08/06/2022;2;1;1;;08/06/2022;392422;;101;N;1
8;1;392423;08/06/2022;2;1;1;;08/06/2022;392423;;101;N;1
8;1;392424;08/06/2022;2;1;1;;08/06/2022;392424;;101;N;1
8;1;392425;08/06/2022;2;1;1;;08/06/2022;392425;;101;N;1
8;1;392426;08/06/2022;2;1;1;;08/06/2022;392426;;101;N;1
8;1;392427;08/06/2022;2;1;1;;08/06/2022;392427;;101;N;1
8;1;392428;08/06/2022;2;1;1;;08/06/2022;392428;;101;N;1
8;1;392429;08/06/2022;2;1;1;;08/06/2022;392429;;101;N;1
8;1;392430;08/06/2022;2;1;1;;08/06/2022;392430;;101;N;1
8;1;392431;08/06/2022;2;1;1;;08/06/2022;392431;;101;N;1
8;1;392432;08/06/2022;2;1;1;;08/06/2022;392432;;101;N;1
8;1;392433;09/06/2022;2;1;1;;09/06/2022;392433;;101;N;1
8;1;392434;09/06/2022;2;1;1;;09/06/2022;392434;;101;N;1
8;1;392435;09/06/2022;2;1;1;;09/06/2022;392435;;101;N;1
8;1;392436;10/06/2022;2;1;1;;10/06/2022;392436;;101;N;1
8;1;392437;10/06/2022;2;1;1;;10/06/2022;392437;;101;N;1
8;1;392438;10/06/2022;2;1;1;;10/06/2022;392438;;101;N;1
8;1;392439;10/06/2022;2;1;1;;10/06/2022;392439;;101;N;1
8;1;392440;10/06/2022;2;1;1;;10/06/2022;392440;;101;N;1
8;1;392441;13/06/2022;2;1;1;;13/06/2022;392441;;101;N;1
8;1;392442;11/06/2022;2;1;1;;11/06/2022;392442;;101;N;1
8;1;392443;11/06/2022;2;1;1;;11/06/2022;392443;;101;N;1
8;1;392444;11/06/2022;2;1;1;;11/06/2022;392444;;101;N;1
8;1;392445;11/06/2022;2;1;1;;11/06/2022;392445;;101;N;1
8;1;392446;13/06/2022;2;1;1;;13/06/2022;392446;;101;N;1
8;1;392447;13/06/2022;2;1;1;;13/06/2022;392447;;101;N;1
8;1;392448;13/06/2022;2;1;1;;13/06/2022;392448;;101;N;1
8;1;392449;13/06/2022;1;1;1;;13/06/2022;392449;;103;N;1
8;1;392450;14/06/2022;2;1;1;;14/06/2022;392450;;101;N;1
8;1;392451;14/06/2022;2;1;1;;14/06/2022;392451;;101;N;1
8;1;392452;14/06/2022;2;1;1;;14/06/2022;392452;;101;N;1
8;1;392453;14/06/2022;2;1;1;;14/06/2022;392453;;101;N;1
8;1;392454;15/06/2022;2;1;1;;15/06/2022;392454;;101;N;1
8;1;392455;15/06/2022;2;1;1;;15/06/2022;392455;;101;N;1
8;1;392456;15/06/2022;2;1;1;;15/06/2022;392456;;101;N;1
8;1;392457;15/06/2022;2;1;1;;15/06/2022;392457;;101;N;1
8;1;392458;15/06/2022;2;1;1;;15/06/2022;392458;;101;N;1
8;1;392459;15/06/2022;2;1;1;;15/06/2022;392459;;101;N;1
8;1;392460;17/06/2022;2;1;1;;17/06/2022;392460;;103;N;1
8;1;392461;17/06/2022;2;1;1;;17/06/2022;392461;;101;N;1
8;1;392462;17/06/2022;2;1;1;;17/06/2022;392462;;101;N;1
8;1;392463;17/06/2022;2;1;1;;17/06/2022;392463;;101;N;1
8;1;392464;17/06/2022;2;1;1;;17/06/2022;392464;;103;N;1
8;1;392465;17/06/2022;2;1;1;;17/06/2022;392465;;101;N;1
8;1;392466;23/06/2022;2;1;1;;23/06/2022;392466;;101;N;1
8;1;392467;23/06/2022;2;1;1;;23/06/2022;392467;;101;N;1
8;1;392468;23/06/2022;2;1;1;;23/06/2022;392468;;101;N;1
8;1;392469;23/06/2022;2;1;1;;23/06/2022;392469;;101;N;1
8;1;392470;23/06/2022;2;1;1;;23/06/2022;392470;;101;N;1
8;1;392471;23/06/2022;2;1;1;;23/06/2022;392471;;101;N;1
8;1;392472;23/06/2022;2;1;1;;23/06/2022;392472;;101;N;1
8;1;392473;18/06/2022;2;1;1;;18/06/2022;392473;;101;N;1
8;1;392474;18/06/2022;2;1;1;;18/06/2022;392474;;101;N;1
8;1;392475;20/06/2022;2;1;1;;20/06/2022;392475;;103;N;1
8;1;392476;18/06/2022;2;1;1;;18/06/2022;392476;;101;N;1
8;1;392477;18/06/2022;2;1;1;;18/06/2022;392477;;101;N;1
4;1;392478;27/06/2022;1;1;1;;27/06/2022;392478;;101;N;1
8;1;392479;23/06/2022;2;1;1;;23/06/2022;392479;;101;N;1
8;1;392480;21/06/2022;2;1;1;;21/06/2022;392480;;101;N;1
8;1;392481;21/06/2022;2;1;1;;21/06/2022;392481;;101;N;1
8;1;392482;21/06/2022;2;1;1;;21/06/2022;392482;;101;N;1
8;1;392483;21/06/2022;1;1;1;;21/06/2022;392483;;103;N;1
8;1;392484;22/06/2022;2;1;1;;22/06/2022;392484;;101;N;1
8;1;392485;22/06/2022;2;1;1;;22/06/2022;392485;;101;N;1
8;1;392486;22/06/2022;2;1;1;;22/06/2022;392486;;101;N;1
8;1;392487;22/06/2022;2;1;1;;22/06/2022;392487;;101;N;1
8;1;392488;22/06/2022;2;1;1;;22/06/2022;392488;;101;N;1
8;1;392489;22/06/2022;2;1;1;;22/06/2022;392489;;101;N;1
