codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_nova_empresa;codigo_novo_cadastro;codigo_nova_filial;tipo_admissao;numero_ficha_registro;tipo_admissao_colaborador
8;1;378146;20/03/2008;8;378146;053;2;27;1
8;1;378147;17/03/2008;8;378147;199;2;57;1
8;1;378148;20/03/2008;8;378148;277;2;37;1
8;1;378149;20/03/2008;8;378149;052;2;393;1
8;1;378150;18/03/2008;8;378150;395;1;3;1
8;1;378151;10/03/2008;8;378151;007;1;745;1
8;1;378152;10/03/2008;8;378152;055;2;164;1
8;1;378153;10/03/2008;8;378153;283;2;30;1
8;1;378154;10/03/2008;8;378154;321;2;15;1
8;1;378155;01/02/2025;8;378155;013;2;4079;1
8;1;378155;01/04/2013;8;378155;013;2;4079;1
8;1;378155;14/04/2014;8;378155;013;2;4079;1
8;1;378155;25/03/2008;8;378155;013;2;4079;1
8;1;378155;28/05/2012;8;378155;013;2;4079;1
8;1;378156;25/03/2008;8;378156;013;1;2583;1
8;1;378157;25/03/2008;8;378157;013;1;2584;1
8;1;378158;10/03/2008;8;378158;039;1;123;1
8;1;378159;01/04/2008;8;378159;001;2;4927;1
8;1;378160;01/04/2008;8;378160;013;2;2585;1
8;1;378161;01/04/2008;8;378161;032;2;24;1
8;1;378162;01/04/2008;8;378162;042;2;19;1
8;1;378163;01/04/2008;8;378163;087;2;72;1
8;1;378164;01/04/2008;8;378164;097;2;211;1
8;1;378165;01/04/2008;8;378165;128;2;59;1
8;1;378166;01/04/2008;8;378166;143;2;100;1
8;1;378167;01/04/2008;8;378167;011;2;21;1
8;1;378168;01/04/2008;8;378168;044;2;1246;1
8;1;378169;01/04/2008;8;378169;285;2;36;1
8;1;378170;01/04/2008;8;378170;345;1;10;1
8;1;378171;01/04/2008;8;378171;332;2;16;1
8;1;378172;01/04/2008;8;378172;352;1;11;1
8;1;378173;01/04/2008;8;378173;379;1;9;1
8;1;378174;02/04/2008;8;378174;242;1;71;1
8;1;378175;02/04/2008;8;378175;328;2;12;1
8;1;378176;03/04/2008;8;378176;013;2;2586;1
8;1;378177;03/04/2008;8;378177;013;1;2587;1
8;1;378178;03/04/2008;8;378178;013;2;2588;1
8;1;378179;03/04/2008;8;378179;013;2;2589;1
8;1;378181;01/09/2009;8;378181;001;2;5034;1
8;1;378181;03/04/2008;8;378181;001;2;5034;1
8;1;378182;03/04/2008;8;378182;001;1;5037;1
8;1;378182;14/10/2009;8;378182;001;1;5037;1
8;1;378183;04/04/2008;8;378183;224;2;63;1
8;1;378184;04/04/2008;8;378184;295;1;75;1
8;1;378185;04/04/2008;8;378185;047;1;488;1
8;1;378186;07/04/2008;8;378186;289;1;34;1
8;1;378187;04/04/2008;8;378187;052;1;394;1
8;1;378188;01/04/2008;8;378188;087;1;73;1
8;1;378189;01/04/2008;8;378189;242;1;72;1
8;1;378190;08/04/2008;8;378190;384;2;10;1
8;1;378191;08/04/2008;8;378191;054;2;27;1
8;1;378192;08/04/2008;8;378192;129;1;30;1
8;1;378193;08/04/2008;8;378193;154;2;103;1
8;1;378194;08/04/2008;8;378194;189;2;87;1
8;1;378195;08/04/2008;8;378195;191;2;54;1
8;1;378196;10/04/2008;8;378196;344;1;9;1
8;1;378197;11/04/2008;8;378197;480;1;15;1
8;1;378197;21/09/2015;8;378197;480;1;15;1
8;1;378198;11/04/2008;8;378198;046;2;73;1
8;1;378199;11/04/2008;8;378199;295;2;76;1
8;1;378200;12/04/2008;8;378200;124;2;132;1
8;1;378201;14/04/2008;8;378201;398;2;4;1
8;1;378202;14/04/2008;8;378202;381;2;8;1
8;1;378203;01/11/2010;8;378203;442;2;6;1
8;1;378203;15/04/2008;8;378203;442;2;6;1
8;1;378204;12/04/2008;8;378204;138;2;117;1
8;1;378205;11/04/2008;8;378205;388;2;8;1
8;1;378206;07/04/2008;8;378206;190;2;49;1
276;1;378207;16/04/2008;276;378207;002;1;71;1
8;1;378208;15/04/2008;8;378208;023;1;26;1
8;1;378209;15/04/2008;8;378209;033;1;171;1
8;1;378210;15/04/2008;8;378210;386;2;8;1
8;1;378211;10/04/2008;8;378211;024;1;238;1
8;1;378212;11/06/2012;8;378212;001;2;5192;1
8;1;378212;17/04/2008;8;378212;001;2;5192;1
8;1;378213;17/04/2008;8;378213;013;1;2594;1
8;1;378214;17/04/2008;8;378214;013;2;2595;1
8;1;378215;17/04/2008;8;378215;013;1;2596;1
8;1;378216;17/04/2008;8;378216;124;2;133;1
8;1;378217;17/04/2008;8;378217;082;1;17;1
8;1;378218;15/04/2008;8;378218;001;2;4929;1
8;1;378219;17/04/2008;8;378219;143;2;101;1
8;1;378220;01/04/2012;8;378220;444;2;12;1
8;1;378220;01/05/2008;8;378220;444;2;12;1
8;1;378220;14/04/2008;8;378220;444;2;12;1
8;1;378221;01/05/2008;8;378221;401;2;5;1
8;1;378221;14/04/2008;8;378221;401;2;5;1
8;1;378222;01/05/2008;8;378222;400;2;4;1
8;1;378222;14/04/2008;8;378222;400;2;4;1
8;1;378223;01/05/2008;8;378223;401;2;6;1
8;1;378223;14/04/2008;8;378223;401;2;6;1
8;1;378224;01/05/2008;8;378224;039;2;128;1
8;1;378224;14/04/2008;8;378224;039;2;128;1
8;1;378224;16/02/2009;8;378224;039;2;128;1
8;1;378225;22/04/2008;8;378225;001;1;4934;1
8;1;378226;01/01/2014;8;378226;013;1;2597;1
8;1;378226;01/02/2025;8;378226;013;1;2597;1
8;1;378226;22/04/2008;8;378226;013;1;2597;1
8;1;378227;01/05/2008;8;378227;400;2;6;1
8;1;378227;14/04/2008;8;378227;400;2;6;1
8;1;378228;22/04/2008;8;378228;013;1;2598;1
8;1;378229;17/04/2008;8;378229;299;2;21;1
8;1;378230;18/04/2008;8;378230;360;1;8;1
8;1;378231;19/04/2008;8;378231;095;1;16;1
8;1;378232;17/04/2008;8;378232;143;1;102;1
8;1;378233;23/04/2008;8;378233;399;1;1;1
8;1;378234;11/10/2021;8;378234;7541;1;25;1
8;1;378234;18/05/2012;8;378234;7541;1;25;1
8;1;378234;20/10/2016;8;378234;7541;1;25;1
8;1;378234;23/04/2008;8;378234;7541;1;25;1
8;1;378234;23/05/2008;8;378234;7541;1;25;1
8;1;378235;10/04/2008;8;378235;233;1;63;1
8;1;378236;10/04/2008;8;378236;186;2;86;1
8;1;378237;14/04/2008;8;378237;186;2;87;1
8;1;378238;23/04/2008;8;378238;034;2;562;1
8;1;378239;23/04/2008;8;378239;071;2;1981;1
8;1;378240;23/04/2008;8;378240;146;2;73;1
8;1;378241;24/04/2008;8;378241;013;2;2599;1
8;1;378242;01/04/2008;8;378242;092;1;107;1
8;1;378243;08/04/2008;8;378243;001;2;4935;1
8;1;378244;25/04/2008;8;378244;396;2;4;1
8;1;378245;28/04/2008;8;378245;001;2;4936;1
8;1;378246;05/05/2008;8;378246;013;2;2600;1
8;1;378247;05/05/2008;8;378247;013;1;2601;1
8;1;378248;02/05/2008;8;378248;315;2;18;1
8;1;378249;05/05/2008;8;378249;073;2;27;1
8;1;378250;02/05/2008;8;378250;396;1;5;1
8;1;378251;02/05/2008;8;378251;7485;2;24;1
8;1;378251;02/12/2012;8;378251;7485;2;24;1
8;1;378251;15/02/2010;8;378251;7485;2;24;1
8;1;378251;23/05/2020;8;378251;7485;2;24;1
8;1;378252;05/05/2008;8;378252;242;2;73;1
8;1;378253;02/05/2008;8;378253;061;2;458;1
8;1;378254;03/05/2008;8;378254;096;1;164;1
8;1;378255;05/05/2008;8;378255;364;2;10;1
8;1;378256;05/05/2008;8;378256;145;1;110;1
8;1;378257;02/05/2008;8;378257;241;1;55;1
8;1;378258;06/05/2008;8;378258;264;1;32;1
8;1;378259;06/05/2008;8;378259;320;2;31;1
8;1;378260;07/05/2008;8;378260;261;1;41;1
8;1;378261;08/05/2008;8;378261;315;2;19;1
8;1;378262;12/05/2008;8;378262;013;2;2602;1
8;1;378263;09/05/2008;8;378263;263;2;40;1
8;1;378264;14/05/2008;8;378264;071;1;1982;1
8;1;378265;08/05/2008;8;378265;009;2;654;1
8;1;378266;09/05/2008;8;378266;202;2;64;1
8;1;378267;12/05/2008;8;378267;013;1;2603;1
8;1;378268;08/05/2008;8;378268;282;1;92;1
8;1;378269;09/05/2008;8;378269;333;2;12;1
8;1;378270;10/05/2008;8;378270;020;2;231;1
8;1;378271;12/05/2008;8;378271;389;2;9;1
8;1;378272;13/05/2008;8;378272;401;2;1;1
8;1;378273;13/05/2008;8;378273;401;2;2;1
8;1;378274;12/05/2008;8;378274;397;2;1;1
8;1;378275;02/05/2008;8;378275;037;1;450;1
8;1;378276;12/05/2008;8;378276;397;2;2;1
8;1;378277;15/05/2008;8;378277;013;2;2604;1
8;1;378278;01/01/2014;6;378278;001;1;2605;1
6;1;378278;10/12/2018;6;378278;001;1;2605;1
8;1;378278;15/05/2008;6;378278;001;1;2605;1
8;1;378279;14/05/2008;8;378279;013;1;2606;1
8;1;378280;01/05/2009;8;378280;206;2;47;1
8;1;378280;13/05/2008;8;378280;206;2;47;1
8;1;378281;17/05/2008;8;378281;169;2;104;1
8;1;378282;16/05/2008;8;378282;239;2;64;1
8;1;378283;02/07/2008;8;378283;239;2;67;1
8;1;378283;15/05/2008;8;378283;239;2;67;1
8;1;378284;01/07/2008;8;378284;239;2;68;1
8;1;378284;15/05/2008;8;378284;239;2;68;1
8;1;378285;16/05/2008;8;378285;392;2;7;1
8;1;378286;16/05/2008;8;378286;193;2;35;1
8;1;378287;16/05/2008;8;378287;368;2;8;1
8;1;378288;16/05/2008;8;378288;335;2;11;1
8;1;378289;19/05/2008;8;378289;128;2;60;1
8;1;378290;01/06/2008;8;378290;278;2;35;1
8;1;378290;12/05/2008;8;378290;278;2;35;1
8;1;378291;20/05/2008;8;378291;013;2;2607;1
8;1;378292;20/05/2008;8;378292;013;2;2608;1
8;1;378293;20/05/2008;8;378293;013;2;2609;1
8;1;378294;20/05/2008;8;378294;013;2;2610;1
8;1;378295;16/05/2008;8;378295;228;1;42;1
8;1;378296;20/05/2008;8;378296;311;2;13;1
8;1;378297;20/05/2008;8;378297;379;2;10;1
8;1;378298;20/05/2008;8;378298;318;1;13;1
8;1;378299;20/05/2008;8;378299;398;1;5;1
8;1;378300;20/05/2008;8;378300;041;2;356;1
8;1;378301;21/05/2008;8;378301;146;2;74;1
4;1;378302;01/01/2009;4;378302;001;1;194;1
4;1;378302;24/11/2009;4;378302;001;1;194;1
4;1;378302;26/05/2008;4;378302;001;1;194;1
4;1;378303;01/01/2009;4;378303;001;1;195;1
4;1;378303;26/05/2008;4;378303;001;1;195;1
4;1;378304;01/01/2009;4;378304;001;1;196;1
4;1;378304;26/05/2008;4;378304;001;1;196;1
8;1;378305;26/05/2008;8;378305;402;1;1;1
8;1;378306;26/05/2008;8;378306;402;2;2;1
8;1;378307;26/05/2008;8;378307;402;1;3;1
8;1;378308;24/05/2008;8;378308;343;2;10;1
8;1;378309;26/05/2008;8;378309;013;1;2611;1
8;1;378310;16/05/2011;8;378310;001;2;5125;1
8;1;378310;26/05/2008;8;378310;001;2;5125;1
8;1;378311;01/04/2013;8;378311;7591;1;7;1
8;1;378311;01/09/2015;8;378311;7591;1;7;1
8;1;378311;07/10/2021;8;378311;7591;1;7;1
8;1;378311;10/10/2011;8;378311;7591;1;7;1
8;1;378311;26/05/2008;8;378311;7591;1;7;1
8;1;378312;26/05/2008;8;378312;013;1;2613;1
8;1;378313;08/05/2008;8;378313;040;1;337;1
8;1;378314;02/05/2008;8;378314;254;1;40;1
8;1;378315;08/05/2008;8;378315;019;1;387;1
4;1;378316;02/06/2008;4;378316;001;2;197;1
8;1;378317;02/06/2008;8;378317;402;1;4;1
8;1;378318;02/01/2020;8;378318;001;2;5375;1
8;1;378318;02/06/2008;8;378318;001;2;5375;1
8;1;378318;02/06/2011;8;378318;001;2;5375;1
8;1;378318;09/03/2015;8;378318;001;2;5375;1
8;1;378319;02/06/2008;8;378319;025;2;999;1
8;1;378320;02/04/2012;8;378320;206;1;60;1
8;1;378320;02/06/2008;8;378320;206;1;60;1
8;1;378320;02/06/2010;8;378320;206;1;60;1
8;1;378321;02/06/2008;8;378321;206;2;43;1
8;1;378322;02/06/2008;8;378322;019;1;388;1
8;1;378323;02/06/2008;8;378323;169;2;105;1
8;1;378324;02/06/2008;8;378324;047;2;489;1
8;1;378325;02/06/2008;8;378325;335;1;12;1
8;1;378326;02/06/2008;8;378326;339;2;10;1
8;1;378327;02/06/2008;8;378327;039;2;124;1
8;1;378328;02/06/2008;8;378328;039;2;125;1
8;1;378329;03/06/2008;8;378329;013;2;2614;1
8;1;378330;03/06/2008;8;378330;013;1;2615;1
8;1;378331;03/06/2008;8;378331;013;1;2616;1
8;1;378332;03/06/2008;8;378332;013;2;2617;1
8;1;378333;03/06/2008;8;378333;013;2;2618;1
8;1;378334;03/06/2008;8;378334;013;2;2619;1
8;1;378335;03/06/2008;8;378335;013;2;2620;1
8;1;378336;04/06/2008;8;378336;013;1;2621;1
8;1;378337;04/06/2008;8;378337;013;1;2622;1
8;1;378338;03/06/2008;8;378338;267;2;42;1
276;1;378339;04/06/2008;276;378339;002;2;72;1
8;1;378340;03/06/2008;8;378340;163;1;82;1
8;1;378341;03/06/2008;8;378341;313;2;14;1
8;1;378342;04/06/2008;8;378342;041;2;357;1
8;1;378343;05/06/2008;8;378343;002;2;60;1
8;1;378344;05/06/2008;8;378344;240;2;61;1
8;1;378345;05/06/2008;8;378345;321;2;16;1
8;1;378346;09/06/2008;8;378346;390;2;18;1
8;1;378347;09/06/2008;8;378347;013;2;2623;1
8;1;378348;06/06/2008;8;378348;019;1;389;1
8;1;378349;06/06/2008;8;378349;019;2;390;1
8;1;378350;07/06/2008;8;378350;019;2;391;1
8;1;378351;07/06/2008;8;378351;239;1;65;1
8;1;378352;09/06/2008;8;378352;323;2;10;1
8;1;378353;09/06/2008;8;378353;307;2;24;1
8;1;378354;10/06/2008;8;378354;320;1;32;1
8;1;378355;10/06/2008;8;378355;008;1;271;1
8;1;378356;10/06/2008;8;378356;283;2;31;1
8;1;378357;10/06/2008;8;378357;347;2;12;1
8;1;378358;10/06/2008;8;378358;290;2;29;1
8;1;378359;11/06/2008;8;378359;332;1;17;1
8;1;378360;02/06/2008;8;378360;295;1;77;1
8;1;378361;11/06/2008;8;378361;001;2;4942;1
8;1;378362;12/06/2008;8;378362;140;2;108;1
8;1;378363;12/06/2008;8;378363;439;1;18;1
8;1;378363;22/05/2013;8;378363;439;1;18;1
8;1;378364;10/06/2008;8;378364;022;2;464;1
8;1;378365;16/06/2008;8;378365;199;1;59;1
8;1;378366;12/06/2008;8;378366;039;2;126;1
8;1;378367;12/06/2008;8;378367;033;1;172;1
8;1;378368;12/06/2008;8;378368;163;1;83;1
8;1;378369;01/07/2011;8;378369;410;1;11;1
8;1;378369;12/06/2008;8;378369;410;1;11;1
8;1;378370;10/05/2010;8;378370;396;1;9;1
8;1;378370;12/06/2008;8;378370;396;1;9;1
8;1;378371;13/06/2008;8;378371;001;1;5009;1
8;1;378371;15/06/2009;8;378371;001;1;5009;1
8;1;378372;13/06/2008;8;378372;159;1;185;1
8;1;378373;16/06/2008;8;378373;019;2;392;1
8;1;378374;01/11/2010;8;378374;289;1;37;1
8;1;378374;13/06/2008;8;378374;289;1;37;1
8;1;378375;17/06/2008;8;378375;001;2;4943;1
8;1;378376;17/06/2008;8;378376;037;2;452;1
8;1;378377;18/06/2008;8;378377;126;2;76;1
8;1;378378;17/06/2008;8;378378;284;2;34;1
8;1;378379;17/06/2008;8;378379;092;2;108;1
8;1;378380;20/06/2008;8;378380;242;2;74;1
8;1;378381;01/09/2009;8;378381;001;2;5032;1
8;1;378381;19/06/2008;8;378381;001;2;5032;1
8;1;378382;01/05/2017;8;378382;001;2;4944;1
8;1;378382;02/01/2016;8;378382;001;2;4944;1
8;1;378382;23/06/2008;8;378382;001;2;4944;1
8;1;378383;19/06/2008;8;378383;196;1;40;1
8;1;378384;19/06/2008;8;378384;325;1;12;1
8;1;378385;19/06/2008;8;378385;065;2;19;1
8;1;378386;19/06/2008;8;378386;397;2;4;1
8;1;378387;20/06/2008;8;378387;259;2;50;1
8;1;378388;23/06/2008;8;378388;013;2;2626;1
8;1;378389;24/06/2008;8;378389;096;2;165;1
4;1;378390;01/01/2009;4;378390;001;2;198;1
4;1;378390;14/05/2010;4;378390;001;2;198;1
4;1;378390;24/06/2008;4;378390;001;2;198;1
8;1;378391;01/07/2008;8;378391;159;2;187;1
8;1;378392;02/07/2008;8;378392;159;1;188;1
8;1;378393;01/07/2008;8;378393;074;2;23;1
8;1;378394;01/07/2008;8;378394;338;1;10;1
8;1;378395;01/07/2008;8;378395;004;1;570;1
8;1;378396;01/07/2008;8;378396;224;2;64;1
8;1;378397;01/07/2008;8;378397;402;1;6;1
8;1;378398;01/07/2008;8;378398;514;2;9;1
8;1;378398;02/03/2014;8;378398;514;2;9;1
8;1;378398;03/11/2014;8;378398;514;2;9;1
8;1;378399;01/07/2008;8;378399;240;2;62;1
8;1;378400;02/07/2008;8;378400;001;2;4948;1
4;1;378401;01/01/2009;4;378401;001;2;199;1
4;1;378401;03/07/2008;4;378401;001;2;199;1
8;1;378402;01/07/2008;8;378402;347;2;13;1
8;1;378403;01/07/2008;8;378403;403;1;1;1
8;1;378404;01/07/2008;8;378404;403;1;3;1
8;1;378405;01/07/2008;8;378405;403;2;2;1
8;1;378406;02/07/2008;8;378406;083;2;136;1
8;1;378406;16/02/2009;8;378406;083;2;136;1
8;1;378406;17/07/2017;8;378406;083;2;136;1
8;1;378407;03/07/2008;8;378407;117;1;86;1
8;1;378407;10/10/2009;8;378407;117;1;86;1
8;1;378408;03/07/2008;8;378408;334;2;17;1
8;1;378409;01/07/2008;8;378409;082;2;35;1
8;1;378409;02/04/2014;8;378409;082;2;35;1
8;1;378409;02/08/2013;8;378409;082;2;35;1
8;1;378410;01/07/2008;8;378410;154;1;104;1
8;1;378411;02/07/2008;8;378411;378;2;9;1
8;1;378412;01/07/2008;8;378412;404;2;4;1
8;1;378413;02/07/2008;8;378413;013;2;2627;1
8;1;378414;05/07/2008;8;378414;284;2;35;1
8;1;378415;07/07/2008;8;378415;004;1;571;1
8;1;378416;07/07/2008;8;378416;155;2;86;1
8;1;378417;07/07/2008;8;378417;398;2;7;1
8;1;378418;02/06/2010;8;378418;082;2;23;1
8;1;378418;07/07/2008;8;378418;082;2;23;1
8;1;378419;07/07/2008;8;378419;405;2;2;1
8;1;378420;07/07/2008;8;378420;405;1;3;1
8;1;378421;07/07/2008;8;378421;404;2;1;1
8;1;378422;07/07/2008;8;378422;404;2;2;1
8;1;378423;07/07/2008;8;378423;404;2;3;1
8;1;378424;09/07/2008;8;378424;390;2;19;1
8;1;378425;09/07/2008;8;378425;142;2;61;1
8;1;378426;09/07/2008;8;378426;160;1;101;1
8;1;378427;09/07/2008;8;378427;187;2;51;1
8;1;378428;09/07/2008;8;378428;370;2;8;1
8;1;378429;10/07/2008;8;378429;020;2;232;1
8;1;378430;08/07/2008;8;378430;055;1;166;1
8;1;378431;11/07/2008;8;378431;205;2;39;1
8;1;378432;11/07/2008;8;378432;397;2;6;1
8;1;378433;11/07/2008;8;378433;208;2;91;1
8;1;378434;10/07/2008;8;378434;267;2;43;1
8;1;378435;10/07/2008;8;378435;120;1;94;1
8;1;378436;10/07/2008;8;378436;011;1;23;1
8;1;378437;10/07/2008;8;378437;002;2;61;1
8;1;378438;04/09/2020;8;378438;244;1;68;1
8;1;378438;10/07/2008;8;378438;244;1;68;1
8;1;378438;10/10/2011;8;378438;244;1;68;1
8;1;378438;24/10/2016;8;378438;244;1;68;1
8;1;378438;26/02/2025;8;378438;244;1;68;1
8;1;378439;12/07/2008;8;378439;023;2;27;1
8;1;378440;10/07/2008;8;378440;094;2;96;1
4;1;378442;01/01/2009;4;378442;001;1;200;1
4;1;378442;06/09/2009;4;378442;001;1;200;1
4;1;378442;14/07/2008;4;378442;001;1;200;1
4;1;378442;15/03/2011;4;378442;001;1;200;1
8;1;378443;10/07/2008;8;378443;055;2;225;1
8;1;378443;21/08/2019;8;378443;055;2;225;1
8;1;378444;09/07/2008;8;378444;124;2;134;1
8;1;378445;10/07/2008;8;378445;314;2;12;1
8;1;378446;05/09/2020;8;378446;7099;2;107;1
8;1;378446;11/07/2008;8;378446;7099;2;107;1
8;1;378447;10/07/2008;8;378447;330;2;12;1
8;1;378448;15/07/2008;8;378448;002;2;62;1
8;1;378449;15/07/2008;8;378449;167;2;74;1
8;1;378450;15/07/2008;8;378450;173;2;104;1
8;1;378451;15/07/2008;8;378451;309;2;23;1
8;1;378452;15/07/2008;8;378452;304;2;25;1
8;1;378453;15/07/2008;8;378453;267;1;44;1
8;1;378454;16/07/2008;8;378454;345;2;11;1
8;1;378455;15/07/2008;8;378455;224;2;65;1
8;1;378456;17/07/2008;8;378456;201;2;67;1
8;1;378457;16/07/2008;8;378457;381;2;9;1
8;1;378458;16/07/2008;8;378458;013;2;2628;1
8;1;378459;01/01/2014;8;378459;013;2;2629;1
8;1;378459;21/07/2008;8;378459;013;2;2629;1
8;1;378460;17/07/2008;8;378460;071;2;1983;1
8;1;378461;17/07/2008;8;378461;009;1;655;1
8;1;378462;17/07/2008;8;378462;339;2;11;1
8;1;378463;17/07/2008;8;378463;367;2;8;1
8;1;378464;17/07/2008;8;378464;388;2;9;1
8;1;378465;05/05/2011;8;378465;454;2;6;1
8;1;378465;18/07/2008;8;378465;454;2;6;1
8;1;378466;18/07/2008;8;378466;093;1;533;1
8;1;378467;01/10/2009;8;378467;061;1;468;1
8;1;378467;18/07/2008;8;378467;061;1;468;1
8;1;378468;18/07/2008;8;378468;046;1;74;1
8;1;378469;19/07/2008;8;378469;364;1;11;1
8;1;378470;21/07/2008;8;378470;092;2;109;1
8;1;378471;21/07/2008;8;378471;182;2;79;1
8;1;378472;03/08/2020;8;378472;7406;1;26;1
8;1;378472;21/07/2008;8;378472;7406;1;26;1
8;1;378473;21/07/2008;8;378473;406;2;2;1
8;1;378474;02/05/2020;8;378474;7478;2;34;1
8;1;378474;14/11/2011;8;378474;7478;2;34;1
8;1;378474;21/07/2008;8;378474;7478;2;34;1
8;1;378475;22/07/2008;8;378475;023;1;28;1
8;1;378476;23/07/2008;8;378476;384;2;11;1
8;1;378477;22/07/2008;8;378477;385;2;8;1
8;1;378478;23/07/2008;8;378478;324;1;13;1
8;1;378479;23/07/2008;8;378479;304;2;26;1
8;1;378480;22/07/2008;8;378480;299;2;22;1
8;1;378481;22/07/2008;8;378481;390;1;20;1
8;1;378482;22/07/2008;8;378482;125;2;103;1
8;1;378483;18/07/2008;8;378483;039;2;134;1
8;1;378483;26/05/2010;8;378483;039;2;134;1
8;1;378484;28/07/2008;8;378484;052;1;395;1
8;1;378485;25/07/2008;8;378485;319;2;14;1
8;1;378486;24/07/2008;8;378486;252;2;42;1
8;1;378487;01/08/2008;8;378487;407;2;4;1
8;1;378487;28/07/2008;8;378487;407;2;4;1
8;1;378488;01/08/2008;8;378488;407;1;5;1
8;1;378488;28/07/2008;8;378488;407;1;5;1
8;1;378489;01/08/2008;8;378489;407;2;6;1
8;1;378489;28/07/2008;8;378489;407;2;6;1
8;1;378490;01/08/2008;8;378490;002;2;63;1
8;1;378491;01/08/2008;8;378491;022;2;465;1
8;1;378492;01/08/2008;8;378492;041;2;358;1
8;1;378493;04/08/2008;8;378493;047;2;490;1
8;1;378494;01/08/2008;8;378494;154;2;105;1
8;1;378495;01/08/2008;8;378495;206;2;67;1
8;1;378495;02/06/2014;8;378495;206;2;67;1
8;1;378495;14/11/2011;8;378495;206;2;67;1
8;1;378496;01/08/2008;8;378496;138;1;118;1
8;1;378497;01/08/2008;8;378497;158;2;100;1
8;1;378499;01/08/2008;8;378499;080;1;20;1
8;1;378500;01/08/2008;8;378500;239;2;66;1
8;1;378501;01/08/2008;8;378501;261;2;42;1
8;1;378502;01/08/2008;8;378502;314;2;13;1
8;1;378503;01/08/2008;8;378503;315;1;20;1
8;1;378504;04/08/2008;8;378504;316;2;14;1
8;1;378505;01/08/2008;8;378505;318;1;14;1
8;1;378506;01/03/2012;8;378506;354;2;25;1
8;1;378506;01/08/2008;8;378506;354;2;25;1
8;1;378506;07/03/2011;8;378506;354;2;25;1
8;1;378507;01/08/2008;8;378507;359;2;10;1
8;1;378508;04/08/2008;8;378508;405;2;4;1
8;1;378509;04/08/2008;8;378509;405;2;5;1
8;1;378510;04/08/2008;8;378510;013;1;2630;1
8;1;378511;01/08/2008;8;378511;201;2;68;1
8;1;378512;01/08/2008;8;378512;307;1;25;1
8;1;378513;18/08/2008;8;378513;058;1;145;1
8;1;378514;18/08/2008;8;378514;088;1;75;1
8;1;378515;05/08/2008;8;378515;001;2;5076;1
8;1;378515;05/08/2010;8;378515;001;2;5076;1
8;1;378516;05/08/2008;8;378516;254;2;41;1
8;1;378517;04/08/2008;8;378517;046;1;75;1
8;1;378518;05/08/2008;8;378518;283;2;33;1
8;1;378519;05/08/2008;8;378519;403;2;5;1
8;1;378520;06/08/2008;8;378520;401;2;7;1
8;1;378521;06/08/2008;8;378521;309;1;24;1
8;1;378522;06/08/2008;8;378522;395;1;13;1
8;1;378522;22/06/2011;8;378522;395;1;13;1
8;1;378523;01/08/2008;8;378523;105;1;106;1
8;1;378524;01/08/2008;8;378524;352;1;12;1
8;1;378525;05/08/2008;8;378525;311;2;14;1
8;1;378526;04/08/2008;8;378526;146;2;75;1
8;1;378527;07/08/2008;8;378527;488;2;11;1
8;1;378527;22/04/2013;8;378527;488;2;11;1
8;1;378528;08/08/2008;8;378528;377;1;10;1
8;1;378529;01/06/2011;8;378529;453;2;6;1
8;1;378529;07/07/2011;8;378529;453;2;6;1
8;1;378529;11/08/2008;8;378529;453;2;6;1
8;1;378529;16/02/2009;8;378529;453;2;6;1
8;1;378530;11/08/2008;8;378530;404;1;6;1
8;1;378531;11/08/2008;8;378531;001;1;4959;1
8;1;378532;12/08/2008;8;378532;448;2;5;1
8;1;378532;21/02/2011;8;378532;448;2;5;1
8;1;378533;12/08/2008;8;378533;096;1;166;1
8;1;378534;15/08/2008;8;378534;002;1;64;1
8;1;378535;20/08/2008;8;378535;177;1;87;1
8;1;378536;15/08/2008;8;378536;061;2;459;1
8;1;378537;19/08/2008;8;378537;353;1;8;1
8;1;378538;19/08/2008;8;378538;239;2;69;1
8;1;378539;19/08/2008;8;378539;370;2;9;1
8;1;378540;19/08/2008;8;378540;113;2;59;1
8;1;378541;21/08/2008;8;378541;406;2;4;1
8;1;378542;22/08/2008;8;378542;024;1;239;1
8;1;378543;26/08/2008;8;378543;407;2;1;1
8;1;378544;26/08/2008;8;378544;407;1;2;1
8;1;378545;22/08/2008;8;378545;369;1;10;1
8;1;378546;22/08/2008;8;378546;403;1;6;1
8;1;378547;25/08/2008;8;378547;008;1;272;1
8;1;378548;25/08/2008;8;378548;129;1;31;1
8;1;378549;01/09/2008;8;378549;005;1;805;1
8;1;378550;15/09/2008;8;378550;282;1;93;1
8;1;378551;01/09/2008;8;378551;013;2;2632;1
8;1;378552;05/09/2008;8;378552;239;1;70;1
8;1;378553;01/09/2008;8;378553;309;2;25;1
8;1;378554;01/09/2008;8;378554;421;2;4;1
8;1;378554;04/05/2009;8;378554;421;2;4;1
8;1;378555;01/09/2008;8;378555;074;2;24;1
8;1;378556;01/09/2008;8;378556;389;2;12;1
8;1;378557;01/09/2008;8;378557;071;2;1984;1
8;1;378558;03/09/2008;8;378558;348;1;11;1
8;1;378559;01/02/2011;8;378559;379;2;14;1
8;1;378559;02/09/2008;8;378559;379;2;14;1
8;1;378560;02/09/2008;8;378560;354;2;12;1
8;1;378561;01/09/2008;8;378561;354;1;13;1
