codigo_empresa;codigo_filial;razao_social;nome_filial;endereco_filial;complemento_endereco;numero_endereco;codigo_bairro;estado;codigo_cidade;codigo_ddi_telefone;codigo_ddd_telefone;numero_telefone;tipo_filial;tipo_inscricao;numero_inscricao;codigo_cei;inscricao_estadual;inscricao_municipal;cnae_fiscal;codigo_nac_atv_economica;inscricao_cno;inscricao_caepf;cnae_fiscal_preponderante;tipo_caepf;tipo_logradouro;codigo_cep_filial;nome_empresarial_completo
8;7568;GRAZZIOTIN S/A;GZT - RIO PARDO 7568;JOAO PESSOA;;751;4653;RS;4315701;55;0;;F;1;092012467056809;;;;4781400;4781;;;4781400;1;R;96640000;CIA - RIO PARDO  7568
8;7569;GRAZZIOTIN S/A;GZT - FRAIBURGO 7569;PADRE BIAGGIO SIMONETTI;;254;2538;SC;4205506;55;0;;F;1;092012467056981;;;;4781400;4781;;;4781400;1;R;89580000;CIA - FRAIBURGO 7569
8;7570;GRAZZIOTIN S/A;GZT - MARAVILHA 7570;SETE DE SETEMBRO;;486;4572;SC;4210506;55;0;;F;1;092012467057015;;;;4759899;4781;;;4759899;1;AV;89874000;CIA MARAVILHA 7570
8;7577;GRAZZIOTIN S/A;GZT - PINHAO 7577;TRIFON HANYSZ;;194;4728;PR;4119301;55;0;;F;1;092012467057791;;;;4781400;4781;;;4781400;1;AV;85170000;CIA - PINHAO 7577
8;7582;GRAZZIOTIN S/A;GZT - SANTA MARIA 7582;MARANHAO;LOJA 02;215;2622;RS;4316907;55;0;;F;1;092012467058259;;;;4781400;4781;;;4781400;1;R;97030350;CIA SANTA MARIA 7582
8;7586;GRAZZIOTIN S/A;GZT - RESTINGA SECA 7586;JULIO DE CASTILHOS;;615;4804;RS;4315503;55;0;;F;1;092012467058682;;;;4781400;4781;;;4781400;1;AV;97200000;CIA RESTINGA SECA 7586
8;7587;GRAZZIOTIN S/A;GZT - ARROIO DO TIGRE 7587;25 DE JULHO;;263;4201;RS;4301206;55;0;;F;1;092012467058763;;;;4781400;4781;;;4781400;1;R;96950000;CIA ARROIO DO TIGRE 7587
8;7588;GRAZZIOTIN S/A;GZT - PORTO UNIAO 7588;SETE DE SETEMBRO;;163;2709;SC;4213609;55;0;;F;1;092012467058844;;;;4781400;4781;;;4781400;1;R;89400000;CIA PORTO UNIAO 7588
8;7589;GRAZZIOTIN S/A;GZT - NOVO HAMBURGO 7589;JOAQUIM NABUCO;;182;857;RS;4313409;55;0;;F;1;092012467058925;;;;4781400;4781;;;4781400;1;R;93310001;CIA NOVO HAMBURGO 7589
8;7591;GRAZZIOTIN S/A;GZT - ESTRELA 7591;CORONEL MUSSNICH;;10;2581;RS;4307807;55;0;;F;1;092012467059140;;;;4781400;4781;;;4781400;1;R;95880000;CIA ESTRELA 7591
8;7592;GRAZZIOTIN S/A;GZT - PASSO FUNDO 7592;PRESIDENTE VARGAS;;1094;10;RS;4314100;55;0;;F;1;092012467059220;;;;4781400;4781;;;4781400;1;AV;99070000;CIA PASSO FUNDO 7592
8;7594;GRAZZIOTIN S/A;GZT - SANTA MARIA 7594;PREFEITO EVANDRO BEHR;;6755;112;RS;4316907;55;0;;F;1;092012467059492;;;;4781400;4781;;;4781400;1;AV;97110800;CIA SANTA MARIA 7594
8;7597;GRAZZIOTIN S/A;GZT - CAXIAS DO SUL 7597;PINHEIRO MACHADO;SALA A;1811;44;RS;4305108;55;0;;F;1;092012467059735;;;;4781400;4781;;;4781400;1;R;95020171;CIA CAXIAS DO SUL 7597
8;7598;GRAZZIOTIN S/A;GZT - GUARAPUAVA 7598;SALDANHA MARINHO;;1489;952;PR;4109401;55;0;;F;1;092012467059816;;;;4781400;4781;;;4781400;1;R;85010290;CIA GUARAPUAVA 7598
8;7599;GRAZZIOTIN S/A;GZT - PONTA GROSSA 7599;VISCONDE DE MAUA;;1601;29;PR;4119905;55;0;;F;1;092012467059905;;;;4781400;4781;;;4781400;1;AV;84045100;CIA PONTA GROSSA 7599
8;7601;GRAZZIOTIN S/A;GZT - SANTA MARIA 7601;BORGES DE MEDEIROS;;990;5074;RS;4316907;55;0;;F;1;092012467060156;;;;4781400;4781;;;4781400;1;R;97010080;CIA SANTA MARIA 7601
8;7602;GRAZZIOTIN S/A;GZT - NAO ME TOQUE 7602;ALTO JACUI;SALA 101;784;4200;RS;4312658;55;0;;F;1;092012467060237;;;;4781400;4781;;;4781400;1;AV;99470000;CIA NAO ME TOQUE 7602
8;7608;GRAZZIOTIN S/A;GZT - LAGES 7608;CORONEL CORDOVA;;234;491;SC;4209300;55;0;;F;1;092012467060822;;;;4781400;4781;;;4781400;1;R;88502000;CIA LAGES 7608
8;7609;GRAZZIOTIN S/A;GZT - PONTA GROSSA 7609;CORONEL CLAUDIO;SL TERREA;16;565;PR;4119905;55;0;;F;1;092012467060903;;;;4781400;4781;;;4781400;1;R;84010120;CIA PONTA GROSSA 7609
8;7612;GRAZZIOTIN S/A;GZT - LAGOA VERMELHA 7612;SETE DE SETEMBRO;;672;272;RS;4311304;55;0;;F;1;092012467061209;;;;4781400;4781;;;4781400;1;R;95300000;CIA LAGOA VERMELHA 7612
8;7614;GRAZZIOTIN S/A;GZT - CONCORDIA 7614;DR MARURI;SALA TERREA;1011;267;SC;4204301;55;0;;F;1;092012467061470;;;;4781400;4781;;;4781400;1;R;89700170;CIA CONCORDIA 7614
8;7620;GRAZZIOTIN S/A;GZT - SAO GABRIEL 7620;CORONEL SOARES;;432;160;RS;4318309;55;0;;F;1;092012467062019;;;;4781400;4781;;;4781400;1;R;97300228;CIA SAO GABRIEL 7620
8;7628;GRAZZIOTIN S/A;GZT - JOACABA 7628;XV DE NOVEMBRO;;214;4060;SC;4209003;55;0;;F;1;092012467062876;;;;4781400;4781;;;4781400;1;AV;89600000;CIA JOACABA 7628
8;7629;GRAZZIOTIN S/A;GZT - ITAJAI 7629;CONEGO THOMAZ FONTES;;457;1864;SC;4208203;55;0;;F;1;092012467062957;;;;4781400;4781;;;4781400;1;R;88301100;CIA ITAJAI 7629
8;7637;GRAZZIOTIN S/A;GZT - BAGE 7637;SETE DE SETEMBRO;;765;256;RS;4301602;55;0;;F;1;092012467063767;;;;4781400;4781;;;4781400;1;AV;96400006;CIA BAGE 7637
8;7638;GRAZZIOTIN S/A;GZT - DOIS VIZINHOS 7638;DR. ARNALDO BUSATO;SL 2;13;3558;PR;4107207;55;0;;F;1;092012467063848;;;;4781400;4781;;;4781400;1;R;85660000;CIA DOIS VIZINHOS 7638
8;7642;GRAZZIOTIN S/A;GZT - TRAMANDAI 7642;FERNANDES BASTOS;;478;8043;RS;4321600;55;0;;F;1;092012467064224;;;;4781400;4781;;;4781400;1;AV;95590000;CIA TRAMANDAI 7642
8;7643;GRAZZIOTIN S/A;GZT - PATO BRANCO 7643;TUPI;;2166;141;PR;4118501;55;0;;F;1;092012467064305;;;;4781400;4781;;;4781400;1;R;85501063;CIA PATO BRANCO 7643
8;001;GRAZZIOTIN S/A;MTZ - CENTRO ADMINISTRATIVO 001;VALENTIN GRAZZIOTIN;Matriz;77;10;RS;4314100;55;0;;M;1;092012467000170;;;;4781400;5232;;;4781400;1;R;99060030;MTZ - CENTRO ADMINISTRATIVO 001
8;013;GRAZZIOTIN S/A;CD - CENTRO DE DISTRIBUIÇÃO 013;VALENTIN GRAZZIOTIN;;177;10;RS;4314100;55;0;;F;1;092012467001303;;;;4781400;5232;;;4781400;1;R;99060030;CD - CENTRO DE DISTRIBUIÇÃO 013
4;001;MUNDIART S/A;MUNDIART ADMINISTRAÇÃO;PRESIDENTE VARGAS;;3232;10;RS;4314100;55;0;;M;1;087793089000179;;0910109478;;4642701;4642;;;4642701;1;AV;99064000;MUNDIART S/A
2;001;VR GRAZZIOTIN S/A;VR ADMINISTRAÇÃO;VALENTIN GRAZZIOTIN;;77;10;RS;4314100;55;0;;M;1;087607263000141;;;;6462000;6462;;;6462000;1;R;99060030;VR GRAZZIOTIN S/A ADM. E PART.
6;001;GRATO AGORPECUÁRIA LTDA;GRATO ADMINISTRAÇÃO LTDA;VALENTIN GRAZZIOTIN;;77;10;RS;4314100;55;0;;M;1;092007459000135;;;;0115600;5249;;;0115600;1;R;99060030;GRATO AGROPECUARIA LTDA GRATO
282;001;GRAZZIOTIN FINANCEIRA S/A;CENTRO ADMINISTRATIVO;VALENTIN GRAZZIOTIN;;77;10;RS;4314100;55;0;;M;1;006339468000191;;;;6436100;6436;;;6436100;1;R;99060030;GRAZZIOTIN FINANCEIRA SA CREDITO FINANCIAMENTO E I
280;001;CAULESPAR LTDA;CAULESPAR ADMINISTRAÇÃO LTDA;PRESIDENTE VARGAS;;3232;10;RS;4314100;55;0;;M;1;005342961000106;;;;6462000;6462;;;6462000;1;AV;99064000;CAULESPAR ADM E PARTIC LTDA
276;001;CENTRO SHOPPING LTDA;CENTRO SHOPPING LTDA;VALENTIN GRAZZIOTIN;;77;10;RS;4314100;55;0;;M;1;006018086000166;;;;6810202;7020;;;6810202;1;R;99060030;CENTRO SHOPPING EMP E PARTIC LTDA CENTRO SHOPPING
276;002;CENTRO SHOPPING LTDA;CENTRO SHOPPING LTDA;RUA VOLUNTARIOS DA PATRIA;;294;52;RS;4314902;55;0;;F;1;006018086000247;;;;6810202;7020;;;6810202;1;R;90030001;CENTRO SHOPPING EMP E PARTIC LTDA CENTRO SHOPPING 
1629;002;FLORESTA GRAZZIOTIN LTDA;FLORESTA GRAZZIOTIN LTDA;CERRO ALEGRE;;01;6541;RS;4314605;55;0;;M;1;024644903000254;;0951136410;;0210103;210;;;0210103;1;EST;96490000;FLORESTA PIRATINI
4;002;MUNDIART S/A;COMÉRCIO E IMPORTAÇÃO - FILIAL;RUA SAMUEL HEUSI;SALA 411;463;1864;SC;4208203;55;0;;F;1;087793089000250;;257921621;;4642701;4642;;;4642701;1;R;88301320;GZT COMERCIO E IMPORTACAO SA FILIAL
276;121;CENTRO SHOPPING LTDA;CENTRO SHOPPING LTDA;RUA VOLUNTARIOS DA PATRIA;;294;52;RS;4314902;55;0;;F;1;006018086000247;;;;6810202;7020;;;6810202;1;R;90030001;CENTRO SHOPPING EMP E PARTIC LTDA CENTRO SHOPPING 
1417;127;ASSOCIAÇÃO GRAZZIOTIN S/A;ASSOCIACAO FUNCIONARIOS GRZ;VALENTIN GRAZZIOTIN;;77;10;RS;4314100;55;0;;M;1;090618372000179;;;;9430800;9199;;;9430800;1;R;99060030;ASSOCIAÇÃO DOS FUNCIONÁRIOS GRAZZIOTIN S/A
