codigo_empresa;tipo_colaborador;cadastro_colaborador;data_inicio_periodo_ferias;data_inicio_ferias;tipo_ferias;opcao_13_salario;data_pagamento_recibo;dias_ferias;dias_abono;salario_base
8;1;386997;25/07/2020;26/07/2021;N;S;23/07/2021;30;0;0
8;1;386999;25/07/2017;31/01/2019;N;S;29/01/2019;30;0;0
8;1;386999;25/07/2018;30/01/2020;N;S;28/01/2020;30;0;0
8;1;386999;25/07/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;386999;25/07/2019;07/01/2021;N;S;05/01/2021;20;0;0
8;1;386999;25/07/2020;03/02/2022;N;S;01/02/2022;30;0;0
8;1;386999;25/07/2021;30/01/2023;N;S;26/01/2023;30;0;0
8;1;386999;25/07/2022;01/02/2024;N;S;30/01/2024;30;0;0
8;1;386999;25/07/2023;26/05/2025;N;S;22/05/2025;30;0;0
8;1;386999;25/07/2024;02/04/2026;N;S;31/03/2026;30;0;0
8;1;387000;25/07/2017;10/10/2018;N;S;08/10/2018;30;0;0
8;1;387000;25/07/2018;02/03/2020;N;S;28/02/2020;30;0;0
8;1;387000;25/07/2019;10/05/2021;N;S;07/05/2021;30;0;0
8;1;387000;25/07/2020;06/06/2022;N;S;02/06/2022;30;0;0
8;1;387001;26/07/2017;30/07/2018;N;S;27/07/2018;30;0;0
8;1;387002;24/07/2017;06/08/2018;N;S;03/08/2018;30;0;0
8;1;387002;24/07/2018;01/10/2019;N;S;27/09/2019;30;0;0
8;1;387002;24/07/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387002;24/07/2019;12/08/2020;N;S;10/08/2020;20;0;0
8;1;387002;24/07/2020;02/08/2021;N;S;30/07/2021;30;0;0
8;1;387002;24/07/2021;28/12/2022;N;S;26/12/2022;30;0;0
8;1;387002;24/07/2022;06/03/2024;N;S;04/03/2024;30;0;0
8;1;387002;24/07/2023;19/12/2024;N;S;17/12/2024;30;0;0
8;1;387003;01/08/2017;17/12/2018;N;S;14/12/2018;30;0;0
8;1;387005;01/08/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387005;01/08/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387005;01/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387005;01/08/2019;01/02/2021;N;S;29/01/2021;20;0;0
8;1;387005;01/08/2020;03/01/2022;N;S;30/12/2021;30;0;0
8;1;387005;01/08/2021;30/01/2023;N;S;26/01/2023;30;0;0
8;1;387005;01/08/2022;01/02/2024;N;S;30/01/2024;30;0;0
8;1;387007;01/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387008;02/08/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387008;02/08/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387008;02/08/2019;01/02/2021;N;S;29/01/2021;30;0;0
8;1;387008;02/08/2020;03/01/2022;N;S;30/12/2021;30;0;0
8;1;387008;02/08/2021;28/12/2022;N;S;26/12/2022;30;0;0
8;1;387008;02/08/2022;26/12/2023;N;S;21/12/2023;30;0;0
8;1;387008;02/08/2023;06/01/2025;N;S;02/01/2025;30;0;0
8;1;387008;02/08/2024;29/12/2025;N;S;23/12/2025;30;0;0
8;1;387010;02/08/2017;13/08/2018;N;S;10/08/2018;30;0;0
8;1;387010;02/08/2018;01/10/2019;N;S;27/09/2019;30;0;0
8;1;387010;02/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387010;02/08/2019;01/09/2020;N;S;28/08/2020;20;0;0
8;1;387010;02/08/2020;27/09/2021;N;S;24/09/2021;30;0;0
8;1;387010;02/08/2021;28/09/2022;N;S;26/09/2022;30;0;0
8;1;387010;02/08/2022;02/10/2023;N;S;28/09/2023;30;0;0
8;1;387010;02/08/2023;20/05/2024;N;S;16/05/2024;10;0;0
8;1;387010;02/08/2023;05/08/2024;N;S;01/08/2024;20;0;0
8;1;387010;02/08/2024;01/09/2025;N;S;28/08/2025;30;0;0
8;1;387011;02/08/2017;01/04/2019;N;S;29/03/2019;30;0;0
8;1;387016;04/08/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387016;04/08/2018;12/03/2020;N;S;10/03/2020;30;0;0
8;1;387016;04/08/2019;21/10/2020;N;S;19/10/2020;30;0;0
8;1;387016;04/08/2020;03/11/2021;N;S;01/11/2021;30;0;0
8;1;387016;04/08/2021;28/09/2022;N;S;26/09/2022;30;0;0
8;1;387017;04/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387017;04/08/2018;02/09/2019;N;S;30/08/2019;30;0;0
8;1;387017;04/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387017;04/08/2019;05/10/2020;N;S;02/10/2020;20;0;0
8;1;387017;04/08/2020;27/09/2021;N;S;24/09/2021;30;0;0
8;1;387017;04/08/2021;01/09/2022;N;S;30/08/2022;30;0;0
8;1;387017;04/08/2022;04/09/2023;N;S;31/08/2023;30;0;0
8;1;387017;04/08/2023;02/09/2024;N;S;29/08/2024;30;0;0
8;1;387017;04/08/2024;21/01/2026;N;S;19/01/2026;20;10;0
8;1;387032;07/08/2017;28/02/2019;N;S;26/02/2019;30;0;0
8;1;387034;09/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387037;10/08/2017;11/10/2018;N;S;09/10/2018;20;10;0
8;1;387037;10/08/2018;10/10/2019;N;S;08/10/2019;20;10;0
8;1;387037;10/08/2019;13/10/2020;N;S;09/10/2020;30;0;0
8;1;387037;10/08/2020;04/10/2021;N;S;01/10/2021;30;0;0
8;1;387037;10/08/2021;03/10/2022;N;S;29/09/2022;30;0;0
8;1;387040;10/08/2017;25/02/2019;N;S;22/02/2019;30;0;0
8;1;387040;10/08/2018;06/01/2020;N;S;03/01/2020;30;0;0
8;1;387040;10/08/2019;04/10/2021;N;S;30/09/2022;30;0;0
8;1;387041;10/08/2017;01/04/2019;N;S;29/03/2019;30;0;0
8;1;387041;10/08/2018;12/02/2020;N;S;10/02/2020;30;0;0
8;1;387042;10/08/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387043;10/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387043;10/08/2018;12/08/2019;N;S;09/08/2019;30;0;0
8;1;387043;10/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387045;11/08/2017;26/09/2018;N;S;24/09/2018;30;0;0
8;1;387045;11/08/2018;06/01/2020;N;S;03/01/2020;30;0;0
8;1;387045;11/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387045;11/08/2019;17/08/2020;N;S;14/08/2020;20;0;0
8;1;387045;11/08/2020;01/09/2021;N;S;30/08/2021;30;0;0
8;1;387048;14/08/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;387048;14/08/2018;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387050;12/08/2017;25/02/2019;N;S;22/02/2019;30;0;0
8;1;387053;15/08/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;387053;15/08/2018;04/02/2020;N;S;31/01/2020;30;0;0
8;1;387053;15/08/2019;25/01/2021;N;S;22/01/2021;30;0;0
8;1;387053;15/08/2020;31/01/2022;N;S;28/01/2022;30;0;0
8;1;387053;15/08/2021;30/01/2023;N;S;26/01/2023;30;0;0
8;1;387057;16/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387057;16/08/2018;02/09/2019;N;S;30/08/2019;30;0;0
8;1;387057;16/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387058;16/08/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;387058;16/08/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387060;17/08/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387060;17/08/2018;01/10/2019;N;S;27/09/2019;30;0;0
8;1;387060;17/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387061;17/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387061;17/08/2018;01/10/2019;N;S;27/09/2019;30;0;0
8;1;387061;17/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387061;17/08/2019;12/07/2021;N;S;09/07/2021;20;0;0
8;1;387061;17/08/2020;04/07/2022;N;S;30/06/2022;30;0;0
8;1;387061;17/08/2021;03/07/2023;N;S;29/06/2023;30;0;0
8;1;387062;18/08/2017;27/08/2018;N;S;24/08/2018;30;0;0
8;1;387062;18/08/2018;06/02/2020;N;S;04/02/2020;30;0;0
8;1;387062;18/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387062;18/08/2019;25/01/2021;N;S;22/01/2021;20;0;0
8;1;387064;18/08/2017;11/09/2018;N;S;06/09/2018;20;0;0
8;1;387064;18/08/2018;20/01/2020;N;S;17/01/2020;30;0;0
8;1;387064;18/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387064;18/08/2019;13/10/2020;N;S;09/10/2020;20;0;0
8;1;387064;18/08/2020;24/01/2022;N;S;21/01/2022;30;0;0
8;1;387064;18/08/2021;02/01/2023;N;S;29/12/2022;30;0;0
8;1;387065;18/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387065;18/08/2018;19/08/2019;N;S;16/08/2019;30;0;0
8;1;387065;18/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387065;18/08/2019;04/01/2021;N;S;31/12/2020;20;0;0
8;1;387066;19/08/2017;01/04/2019;N;S;29/03/2019;30;0;0
8;1;387067;19/08/2017;11/03/2019;N;S;08/03/2019;30;0;0
8;1;387067;19/08/2018;30/03/2020;N;S;27/03/2020;30;0;0
8;1;387067;19/08/2019;28/12/2020;N;S;24/12/2020;30;0;0
8;1;387067;19/08/2020;31/01/2022;N;S;28/01/2022;30;0;0
8;1;387067;19/08/2021;30/01/2023;N;S;26/01/2023;30;0;0
8;1;387067;19/08/2022;01/02/2024;N;S;30/01/2024;30;0;0
8;1;387067;19/08/2023;06/01/2025;N;S;02/01/2025;30;0;0
8;1;387067;19/08/2024;21/01/2026;N;S;19/01/2026;20;10;0
8;1;387069;21/08/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;387069;21/08/2018;27/01/2020;N;S;24/01/2020;30;0;0
8;1;387069;21/08/2019;01/03/2021;N;S;26/02/2021;30;0;0
8;1;387069;21/08/2020;24/01/2022;N;S;21/01/2022;30;0;0
8;1;387070;21/08/2017;22/08/2018;N;S;20/08/2018;30;0;0
8;1;387072;21/08/2017;17/09/2018;N;S;14/09/2018;30;0;0
8;1;387072;21/08/2018;26/12/2019;N;S;24/12/2019;30;0;0
8;1;387072;21/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387072;21/08/2019;24/08/2020;N;S;21/08/2020;20;0;0
8;1;387072;21/08/2020;07/02/2022;N;S;04/02/2022;30;0;0
8;1;387075;21/08/2017;12/02/2019;N;S;08/02/2019;30;0;0
8;1;387075;21/08/2018;02/09/2019;N;S;30/08/2019;30;0;0
8;1;387075;21/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387076;21/08/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387076;21/08/2018;02/09/2019;N;S;30/08/2019;30;0;0
8;1;387079;21/08/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387079;21/08/2018;28/10/2019;N;S;25/10/2019;30;0;0
8;1;387079;21/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387083;23/08/2017;01/04/2019;N;S;29/03/2019;30;0;0
8;1;387083;23/08/2018;23/03/2020;N;S;20/03/2020;30;0;0
8;1;387083;23/08/2019;14/09/2020;N;S;11/09/2020;30;0;0
8;1;387083;23/08/2020;08/03/2021;N;S;01/04/2021;8;0;0
8;1;387083;23/08/2020;13/10/2021;N;S;11/10/2021;22;0;0
8;1;387083;23/08/2021;26/12/2022;N;S;22/12/2022;30;0;0
8;1;387083;23/08/2022;05/02/2024;N;S;01/02/2024;30;0;0
8;1;387083;23/08/2023;03/02/2025;N;S;30/01/2025;30;0;0
8;1;387083;23/08/2024;23/02/2026;N;S;19/02/2026;30;0;0
8;1;387084;23/08/2017;06/03/2019;N;S;01/03/2019;30;0;0
8;1;387087;25/08/2017;22/10/2018;N;S;19/10/2018;30;0;0
8;1;387087;25/08/2018;03/02/2020;N;S;31/01/2020;30;0;0
8;1;387087;25/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387087;25/08/2019;08/10/2020;N;S;06/10/2020;20;0;0
8;1;387089;25/08/2017;16/10/2018;N;S;12/10/2018;20;10;0
8;1;387089;25/08/2018;02/09/2019;N;S;30/08/2019;30;0;0
8;1;387089;25/08/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387093;01/09/2017;03/09/2018;N;S;31/08/2018;30;0;0
8;1;387093;01/09/2018;27/01/2020;N;S;24/01/2020;20;10;0
8;1;387093;01/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387093;01/09/2019;17/02/2021;N;S;15/02/2021;20;0;0
8;1;387093;01/09/2020;31/03/2022;N;S;29/03/2022;30;0;0
8;1;387093;01/09/2021;02/01/2023;N;S;29/12/2022;30;0;0
8;1;387094;04/09/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387094;04/09/2018;01/04/2020;N;S;30/03/2020;30;0;0
8;1;387094;04/09/2019;05/04/2021;N;S;01/04/2021;30;0;0
8;1;387094;04/09/2020;18/07/2022;N;S;14/07/2022;30;0;0
8;1;387095;04/09/2017;10/09/2018;N;S;06/09/2018;30;0;0
8;1;387095;04/09/2018;16/12/2019;N;S;13/12/2019;30;0;0
8;1;387095;04/09/2019;06/04/2020;N;S;05/05/2020;15;0;0
8;1;387095;04/09/2019;14/09/2020;N;S;11/09/2020;15;0;0
8;1;387095;04/09/2020;20/12/2021;N;S;17/12/2021;30;0;0
8;1;387095;04/09/2021;06/10/2022;N;S;04/10/2022;30;0;0
8;1;387095;04/09/2022;18/12/2023;N;S;14/12/2023;30;0;0
8;1;387095;04/09/2023;26/12/2024;N;S;23/12/2024;30;0;0
8;1;387095;04/09/2024;15/12/2025;N;S;11/12/2025;30;0;0
8;1;387096;04/09/2017;06/03/2019;N;S;04/03/2019;30;0;0
8;1;387096;04/09/2018;25/09/2019;N;S;23/09/2019;30;0;0
8;1;387098;04/09/2017;05/09/2018;N;S;03/09/2018;30;0;0
8;1;387098;04/09/2018;03/02/2020;N;S;31/01/2020;20;10;0
8;1;387098;04/09/2019;27/01/2021;N;S;25/01/2021;30;0;0
8;1;387098;04/09/2020;20/06/2022;N;S;15/06/2022;30;0;0
8;1;387098;04/09/2021;30/01/2023;N;S;26/01/2023;30;0;0
8;1;387098;04/09/2022;02/01/2024;N;S;28/12/2023;30;0;0
8;1;387098;04/09/2023;06/01/2025;N;S;02/01/2025;30;0;0
8;1;387098;04/09/2024;21/01/2026;N;S;19/01/2026;30;0;0
8;1;387099;04/09/2017;02/01/2019;N;S;31/12/2018;30;0;0
8;1;387099;04/09/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387099;04/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387099;04/09/2019;04/01/2021;N;S;31/12/2020;20;0;0
8;1;387099;04/09/2020;03/01/2022;N;S;30/12/2021;30;0;0
8;1;387099;04/09/2021;02/01/2023;N;S;29/12/2022;30;0;0
8;1;387099;04/09/2022;02/01/2024;N;S;28/12/2023;30;0;0
8;1;387099;04/09/2023;06/01/2025;N;S;02/01/2025;30;0;0
8;1;387099;04/09/2024;21/01/2026;N;S;19/01/2026;30;0;0
8;1;387102;05/09/2017;22/10/2018;N;S;19/10/2018;30;0;0
8;1;387102;05/09/2018;04/03/2020;N;S;02/03/2020;30;0;0
8;1;387102;05/09/2019;01/03/2021;N;S;26/02/2021;30;0;0
8;1;387102;05/09/2020;09/03/2022;N;S;07/03/2022;30;0;0
8;1;387102;05/09/2021;02/01/2023;N;S;29/12/2022;30;0;0
8;1;387102;05/09/2022;22/01/2024;N;S;18/01/2024;30;0;0
8;1;387103;06/09/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387107;11/09/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387107;11/09/2018;01/10/2019;N;S;27/09/2019;30;0;0
8;1;387107;11/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387108;11/09/2017;02/01/2019;N;S;28/12/2018;30;0;0
8;1;387108;11/09/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387108;11/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387108;11/09/2019;28/12/2020;N;S;24/12/2020;20;0;0
8;1;387108;11/09/2020;27/09/2021;N;S;24/09/2021;30;0;0
8;1;387108;11/09/2021;13/02/2023;N;S;09/02/2023;30;0;0
8;1;387110;11/09/2017;07/01/2019;N;S;04/01/2019;30;0;0
8;1;387110;11/09/2018;07/10/2019;N;S;04/10/2019;30;0;0
8;1;387110;11/09/2019;06/04/2020;N;S;05/05/2020;15;0;0
8;1;387110;11/09/2019;21/12/2020;N;S;18/12/2020;15;0;0
8;1;387110;11/09/2020;20/12/2021;N;S;17/12/2021;30;0;0
8;1;387112;13/09/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387112;13/09/2018;26/12/2019;N;S;24/12/2019;30;0;0
8;1;387112;13/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387113;13/09/2017;17/09/2018;N;S;14/09/2018;30;0;0
8;1;387115;14/09/2017;13/03/2019;N;S;11/03/2019;30;0;0
8;1;387118;18/09/2017;01/04/2019;N;S;29/03/2019;30;0;0
8;1;387118;18/09/2018;04/05/2020;N;S;30/04/2020;30;0;0
8;1;387118;18/09/2019;31/05/2021;N;S;28/05/2021;30;0;0
8;1;387120;15/09/2017;02/01/2019;N;S;31/12/2018;30;0;0
8;1;387120;15/09/2018;30/01/2020;N;S;28/01/2020;30;0;0
8;1;387120;15/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387120;15/09/2019;25/01/2021;N;S;22/01/2021;20;0;0
8;1;387120;15/09/2020;03/01/2022;N;S;30/12/2021;30;0;0
8;1;387121;15/09/2017;13/05/2019;N;S;10/05/2019;30;0;0
8;1;387124;16/09/2017;28/01/2019;N;S;25/01/2019;30;0;0
8;1;387128;18/09/2017;09/04/2019;N;S;05/04/2019;30;0;0
8;1;387130;18/09/2017;15/07/2019;N;S;12/07/2019;30;0;0
8;1;387130;18/09/2018;27/01/2020;N;S;24/01/2020;30;0;0
8;1;387130;18/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387132;18/09/2017;17/12/2018;N;S;14/12/2018;30;0;0
8;1;387132;18/09/2018;06/04/2020;N;S;05/05/2020;30;0;0
8;1;387132;18/09/2019;17/05/2021;N;S;14/05/2021;30;0;0
8;1;387132;18/09/2020;14/03/2022;N;S;11/03/2022;30;0;0
8;1;387133;12/09/2017;01/10/2018;N;S;28/09/2018;30;0;0
8;1;387133;12/09/2018;02/10/2019;N;S;30/09/2019;30;0;0
8;1;387133;12/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387134;18/09/2017;24/09/2018;N;S;21/09/2018;30;0;0
8;1;387134;18/09/2018;15/06/2020;N;S;12/06/2020;30;0;0
8;1;387134;18/09/2019;04/01/2021;N;S;31/12/2020;30;0;0
8;1;387134;18/09/2020;21/09/2021;N;S;17/09/2021;30;0;0
8;1;387136;18/09/2017;03/06/2019;N;S;31/05/2019;30;0;0
8;1;387136;18/09/2018;26/12/2019;N;S;24/12/2019;30;0;0
8;1;387136;18/09/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387136;18/09/2019;21/09/2020;N;S;18/09/2020;20;0;0
8;1;387136;18/09/2020;08/11/2021;N;S;05/11/2021;30;0;0
8;1;387138;18/09/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;387138;18/09/2018;06/04/2020;N;S;05/05/2020;30;0;0
8;1;387142;22/09/2017;11/02/2019;N;S;08/02/2019;30;0;0
8;1;387143;23/09/2017;24/09/2018;N;S;21/09/2018;30;0;0
8;1;387143;23/09/2018;23/09/2019;N;S;20/09/2019;20;10;0
8;1;387143;23/09/2019;04/01/2021;N;S;31/12/2020;30;0;0
8;1;387143;23/09/2020;31/01/2022;N;S;28/01/2022;30;0;0
8;1;387143;23/09/2021;02/01/2023;N;S;29/12/2022;30;0;0
8;1;387143;23/09/2022;01/02/2024;N;S;30/01/2024;30;0;0
8;1;387148;02/10/2017;03/10/2018;N;S;01/10/2018;30;0;0
8;1;387148;02/10/2018;07/10/2019;N;S;04/10/2019;30;0;0
8;1;387148;02/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387152;02/10/2017;03/10/2018;N;S;01/10/2018;30;0;0
8;1;387152;02/10/2018;10/02/2020;N;S;07/02/2020;30;0;0
8;1;387152;02/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387152;02/10/2019;30/08/2021;N;S;27/08/2021;20;0;0
8;1;387154;02/10/2017;15/10/2018;N;S;12/10/2018;20;10;0
8;1;387154;02/10/2018;26/12/2019;N;S;24/12/2019;30;0;0
8;1;387154;02/10/2019;04/02/2021;N;S;02/02/2021;30;0;0
8;1;387154;02/10/2020;27/12/2021;N;S;23/12/2021;30;0;0
8;1;387154;02/10/2021;29/12/2022;N;S;27/12/2022;30;0;0
8;1;387154;02/10/2022;01/02/2024;N;S;30/01/2024;30;0;0
8;1;387154;02/10/2023;06/01/2025;N;S;02/01/2025;30;0;0
8;1;387154;02/10/2024;21/01/2026;N;S;19/01/2026;30;0;0
8;1;387166;05/10/2017;30/01/2019;N;S;28/01/2019;30;0;0
8;1;387167;09/10/2017;17/12/2018;N;S;14/12/2018;30;0;0
8;1;387168;09/10/2017;14/01/2019;N;S;11/01/2019;30;0;0
8;1;387168;09/10/2018;13/01/2020;N;S;10/01/2020;30;0;0
8;1;387168;09/10/2019;01/03/2021;N;S;26/02/2021;30;0;0
8;1;387168;09/10/2020;27/12/2021;N;S;23/12/2021;30;0;0
8;1;387168;09/10/2021;19/12/2022;N;S;15/12/2022;30;0;0
8;1;387168;09/10/2022;15/01/2024;N;S;11/01/2024;30;0;0
8;1;387168;09/10/2023;16/12/2024;N;S;12/12/2024;30;0;0
8;1;387168;09/10/2024;22/12/2025;N;S;18/12/2025;30;0;0
8;1;387173;09/10/2017;15/04/2019;N;S;12/04/2019;30;0;0
8;1;387173;09/10/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387173;09/10/2019;14/06/2021;N;S;11/06/2021;30;0;0
8;1;387173;09/10/2020;01/09/2022;N;S;30/08/2022;30;0;0
8;1;387173;09/10/2021;30/01/2023;N;S;26/01/2023;30;0;0
8;1;387173;09/10/2022;02/01/2024;N;S;28/12/2023;30;0;0
8;1;387177;09/10/2017;05/08/2019;N;S;02/08/2019;30;0;0
8;1;387177;09/10/2018;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387177;09/10/2018;03/08/2020;N;S;31/07/2020;20;0;0
8;1;387178;09/10/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;387186;10/10/2017;17/12/2018;N;S;14/12/2018;30;0;0
8;1;387186;10/10/2018;20/01/2020;N;S;17/01/2020;30;0;0
8;1;387186;10/10/2019;06/04/2020;N;S;05/05/2020;15;0;0
8;1;387186;10/10/2019;21/12/2020;N;S;18/12/2020;15;0;0
8;1;387186;10/10/2020;20/12/2021;N;S;17/12/2021;30;0;0
8;1;387186;10/10/2021;23/01/2023;N;S;19/01/2023;30;0;0
8;1;387186;10/10/2022;04/03/2024;N;S;29/02/2024;30;0;0
8;1;387186;10/10/2023;16/12/2024;N;S;12/12/2024;30;0;0
8;1;387186;10/10/2024;09/02/2026;N;S;05/02/2026;30;0;0
8;1;387188;10/10/2017;07/01/2019;N;S;31/12/2018;30;0;0
8;1;387190;10/10/2017;27/12/2018;N;S;25/12/2018;30;0;0
8;1;387191;10/10/2017;03/06/2019;N;S;31/05/2019;30;0;0
8;1;387191;10/10/2018;06/04/2020;N;S;07/05/2020;10;0;0
8;1;387191;10/10/2018;15/06/2020;N;S;12/06/2020;20;0;0
8;1;387191;10/10/2019;31/05/2021;N;S;28/05/2021;30;0;0
8;1;387191;10/10/2020;03/01/2022;N;S;30/12/2021;30;0;0
8;1;387191;10/10/2021;13/10/2022;N;S;06/10/2022;30;0;0
8;1;387193;11/10/2017;29/01/2019;N;S;25/01/2019;30;0;0
8;1;387193;11/10/2018;26/12/2019;N;S;24/12/2019;30;0;0
8;1;387193;11/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387195;13/10/2017;26/12/2018;N;S;24/12/2018;30;0;0
8;1;387195;13/10/2018;01/04/2020;N;S;31/03/2020;30;0;0
8;1;387195;13/10/2019;01/07/2021;N;S;29/06/2021;30;0;0
8;1;387198;13/10/2017;05/11/2018;N;S;01/11/2018;30;0;0
8;1;387198;13/10/2018;30/01/2020;N;S;28/01/2020;30;0;0
8;1;387198;13/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387198;13/10/2019;07/10/2021;N;S;05/10/2021;20;0;0
8;1;387200;16/10/2017;06/05/2019;N;S;03/05/2019;30;0;0
8;1;387213;17/10/2017;22/10/2018;N;S;19/10/2018;30;0;0
8;1;387213;17/10/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387213;17/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387213;17/10/2019;28/12/2020;N;S;24/12/2020;20;0;0
8;1;387214;17/10/2017;05/11/2018;N;S;02/11/2018;30;0;0
8;1;387214;17/10/2018;02/01/2020;N;S;31/12/2019;30;0;0
8;1;387214;17/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387216;18/10/2017;06/03/2019;N;S;04/03/2019;30;0;0
8;1;387216;18/10/2018;29/01/2020;N;S;27/01/2020;30;0;0
8;1;387216;18/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387216;18/10/2019;02/02/2021;N;S;29/01/2021;20;0;0
8;1;387216;18/10/2020;03/02/2022;N;S;01/02/2022;30;0;0
8;1;387216;18/10/2021;02/02/2023;N;S;31/01/2023;30;0;0
8;1;387216;18/10/2022;05/02/2024;N;S;01/02/2024;30;0;0
8;1;387216;18/10/2023;06/02/2025;N;S;04/02/2025;30;0;0
8;1;387216;18/10/2024;05/02/2026;N;S;03/02/2026;30;0;0
8;1;387217;18/10/2017;04/02/2019;N;S;01/02/2019;30;0;0
8;1;387217;18/10/2018;07/07/2020;N;S;03/07/2020;30;0;0
8;1;387217;18/10/2019;05/04/2021;N;S;01/04/2021;30;0;0
8;1;387223;20/10/2017;11/02/2019;N;S;08/02/2019;20;10;0
8;1;387223;20/10/2018;29/01/2020;N;S;27/01/2020;30;0;0
8;1;387223;20/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387224;20/10/2017;22/10/2018;N;S;19/10/2018;30;0;0
8;1;387224;20/10/2018;21/10/2019;N;S;18/10/2019;30;0;0
8;1;387224;20/10/2019;06/04/2020;N;S;05/05/2020;10;0;0
8;1;387224;20/10/2019;09/11/2020;N;S;06/11/2020;20;0;0
8;1;387224;20/10/2020;21/03/2022;N;S;18/03/2022;30;0;0
8;1;387224;20/10/2021;06/02/2023;N;S;02/02/2023;30;0;0
8;1;387224;20/10/2022;22/01/2024;N;S;18/01/2024;30;0;0
8;1;387224;20/10/2023;06/01/2025;N;S;02/01/2025;30;0;0
8;1;387224;20/10/2024;21/01/2026;N;S;19/01/2026;30;0;0
8;1;387227;23/10/2017;26/12/2018;N;S;24/12/2018;30;0;0
8;1;387233;19/10/2017;04/01/2021;N;S;31/12/2020;30;0;0
