codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;sequencia_alteracao;motivo_alteracao;valor_salario_atual;tipo_reajuste;percentual_reajuste_concedido
8;1;80035;01/11/1998;0;100;0;1;0
8;1;80036;01/12/1998;0;100;0;1;0
8;1;80037;01/11/1998;0;100;0;1;0
8;1;80038;01/11/1998;0;100;0;1;0
8;1;80039;01/10/1998;0;100;0;1;0
8;1;80040;01/12/1998;0;100;0;1;0
8;1;80041;01/12/1998;0;100;0;1;0
8;1;80042;01/12/1998;0;100;0;1;0
8;1;80043;01/11/1998;0;100;0;1;0
8;1;80044;01/11/1998;0;100;0;1;0
8;1;80045;01/12/1998;0;100;0;1;0
8;1;80046;01/11/1998;0;100;0;1;0
8;1;80047;01/11/1998;0;100;0;1;0
8;1;80048;01/11/1998;0;100;0;1;0
8;1;80049;01/11/1998;0;100;0;1;0
8;1;80050;01/11/1998;0;100;0;1;0
8;1;80051;01/11/1998;0;100;0;1;0
8;1;80052;01/11/1998;0;100;0;1;0
8;1;80053;01/10/1998;0;100;0;1;0
8;1;80054;01/10/1998;0;100;0;1;0
8;1;80055;01/10/1998;0;100;0;1;0
8;1;80056;01/10/1998;0;100;0;1;0
8;1;80057;01/10/1998;0;100;0;1;0
8;1;80058;01/12/1998;0;100;0;1;0
8;1;80059;01/01/1999;0;100;0;1;0
8;1;80060;01/12/1998;0;100;0;1;0
8;1;80061;01/11/1998;0;100;0;1;0
8;1;80062;01/01/1999;0;100;0;1;0
8;1;80063;01/01/1999;0;100;0;1;0
8;1;80064;01/01/1999;0;100;0;1;0
8;1;80065;01/01/1999;0;100;0;1;0
8;1;80066;01/02/1999;0;100;0;1;0
8;1;80067;01/02/1999;0;100;0;1;0
8;1;80068;01/02/1999;0;100;0;1;0
8;1;80069;01/02/1999;0;100;0;1;0
8;1;80070;01/02/1999;0;100;0;1;0
4;1;80071;01/03/1999;0;100;0;1;0
8;1;80072;01/03/1999;0;100;0;1;0
8;1;80073;01/10/1998;0;100;0;1;0
8;1;80074;01/04/1999;0;100;0;1;0
8;1;80075;01/04/1999;0;100;0;1;0
8;1;80076;01/04/1999;0;100;0;1;0
8;1;80077;01/04/1999;0;100;0;1;0
8;1;80078;01/04/1999;0;100;0;1;0
8;1;80079;01/04/1999;0;100;0;1;0
8;1;80080;01/04/1999;0;100;0;1;0
8;1;80082;01/05/1999;0;100;0;1;0
8;1;80084;01/05/1999;0;100;0;1;0
8;1;80085;01/05/1999;0;100;0;1;0
8;1;80087;01/05/1999;0;100;0;1;0
8;1;80088;01/06/1999;0;100;0;1;0
8;1;80090;01/06/1999;0;100;0;1;0
8;1;80091;01/07/1999;0;100;0;1;0
8;1;80092;01/06/1999;0;100;0;1;0
8;1;80093;01/06/1999;0;100;0;1;0
8;1;80094;01/06/1999;0;100;0;1;0
8;1;80095;01/06/1999;0;100;0;1;0
8;1;80096;01/07/1999;0;100;0;1;0
4;1;80097;01/08/1999;0;100;0;1;0
4;1;80098;01/08/1999;0;100;0;1;0
8;1;80099;01/08/1999;0;100;0;1;0
8;1;80100;01/07/1999;0;100;0;1;0
8;1;80101;01/07/1999;0;100;0;1;0
8;1;80102;01/11/1999;0;100;0;1;0
8;1;80103;01/11/1999;0;100;0;1;0
8;1;80104;01/11/1999;0;100;0;1;0
8;1;80105;01/11/1999;0;100;0;1;0
8;1;80106;01/01/2000;0;100;0;1;0
8;1;80107;01/12/1999;0;100;0;1;0
8;1;80108;01/12/1999;0;100;0;1;0
8;1;80109;01/12/1999;0;100;0;1;0
8;1;80110;01/12/1999;0;100;0;1;0
8;1;80111;01/01/2000;0;100;0;1;0
8;1;80112;01/12/1999;0;100;0;1;0
8;1;80113;01/12/1999;0;100;0;1;0
8;1;80114;01/02/2000;0;100;0;1;0
8;1;80115;01/02/2000;0;100;0;1;0
8;1;80116;01/03/2000;0;100;0;1;0
8;1;80117;01/06/2000;0;100;0;1;0
8;1;80118;01/10/2000;0;100;0;1;0
8;1;80120;01/11/2000;0;100;0;1;0
8;1;80121;01/11/2000;0;100;0;1;0
8;1;80122;01/11/2000;0;100;0;1;0
8;1;80123;01/11/2000;0;100;0;1;0
8;1;80124;01/11/2000;0;100;0;1;0
8;1;80125;01/11/2000;0;100;0;1;0
8;1;80126;01/12/2000;0;100;0;1;0
8;1;80127;01/12/2000;0;100;0;1;0
8;1;80128;01/02/2001;0;100;0;1;0
8;1;80129;01/03/2001;0;100;0;1;0
8;1;80130;01/04/2001;0;100;0;1;0
8;1;80131;01/05/2001;0;100;0;1;0
8;1;80132;01/05/2002;0;100;0;1;0
8;1;80133;01/08/2001;0;100;0;1;0
8;1;80135;01/11/2001;0;100;0;1;0
8;1;80136;01/11/2001;0;100;0;1;0
8;1;80137;01/11/2001;0;100;0;1;0
8;1;80138;01/11/2001;0;100;0;1;0
8;1;80139;01/11/2001;0;100;0;1;0
8;1;80140;01/11/2001;0;100;0;1;0
4;1;80141;01/11/2001;0;100;0;1;0
8;1;80142;01/11/2001;0;100;0;1;0
8;1;80143;01/11/2001;0;100;0;1;0
8;1;80144;01/11/2001;0;100;0;1;0
8;1;80145;01/11/2001;0;100;0;1;0
8;1;80146;01/11/2001;0;100;0;1;0
8;1;80147;01/11/2001;0;100;0;1;0
8;1;80148;01/11/2001;0;100;0;1;0
8;1;80149;01/11/2001;0;100;0;1;0
8;1;80150;01/11/2001;0;100;0;1;0
8;1;80151;01/11/2001;0;100;0;1;0
8;1;80152;01/11/2001;0;100;0;1;0
8;1;80153;01/11/2001;0;100;0;1;0
8;1;80154;01/12/2001;0;100;0;1;0
8;1;80155;01/12/2001;0;100;0;1;0
8;1;80156;01/12/2001;0;100;0;1;0
8;1;80158;01/01/2002;0;100;230;1;0
8;1;80160;01/12/2001;0;100;0;1;0
8;1;80161;01/01/2002;0;100;0;1;0
8;1;80162;01/03/2002;0;100;0;1;0
8;1;80164;01/04/2002;0;100;0;1;0
8;1;80165;01/04/2002;0;100;0;1;0
8;1;80166;01/04/2002;0;100;0;1;0
8;1;80167;01/04/2002;0;100;0;1;0
8;1;80176;01/04/2002;0;100;0;1;0
8;1;80177;01/04/2002;0;100;0;1;0
8;1;80178;01/05/2002;0;100;0;1;0
8;1;80179;01/05/2002;0;100;0;1;0
8;1;80180;01/05/2002;0;100;0;1;0
8;1;80181;01/05/2002;0;100;0;1;0
8;1;80182;01/05/2002;0;100;0;1;0
8;1;80183;01/05/2002;0;100;0;1;0
8;1;80184;01/05/2002;0;100;0;1;0
8;1;80185;01/05/2002;0;100;0;1;0
8;1;80187;01/05/2002;0;100;0;1;0
8;1;80189;01/05/2002;0;100;0;1;0
8;1;80190;01/05/2002;0;100;0;1;0
8;1;80191;01/06/2002;0;100;0;1;0
8;1;80192;01/06/2002;0;100;0;1;0
8;1;80193;01/06/2002;0;100;0;1;0
8;1;80194;01/06/2002;0;100;0;1;0
8;1;80195;01/06/2002;0;100;0;1;0
8;1;80196;01/06/2002;0;100;0;1;0
8;1;80197;01/06/2002;0;100;0;1;0
8;1;80198;01/06/2002;0;100;0;1;0
8;1;80199;01/06/2002;0;100;0;1;0
8;1;80200;01/07/2002;0;100;0;1;0
8;1;80201;01/07/2002;0;100;0;1;0
8;1;80202;01/07/2002;0;100;0;1;0
8;1;80203;01/08/2002;0;100;0;1;0
8;1;80204;01/08/2002;0;100;0;1;0
8;1;80205;01/08/2002;0;100;0;1;0
8;1;80206;01/08/2002;0;100;0;1;0
8;1;80207;01/08/2002;0;100;0;1;0
8;1;80208;01/09/2002;0;100;0;1;0
8;1;80209;01/09/2002;0;100;0;1;0
8;1;80210;01/09/2002;0;100;0;1;0
8;1;80211;01/09/2002;0;100;0;1;0
8;1;80212;01/10/2002;0;100;0;1;0
8;1;80213;01/10/2002;0;100;0;1;0
8;1;80214;01/10/2002;0;100;0;1;0
8;1;80215;01/10/2002;0;100;0;1;0
8;1;80216;01/10/2002;0;100;0;1;0
8;1;80217;01/10/2002;0;100;0;1;0
8;1;80218;01/11/2002;0;100;0;1;0
8;1;80219;01/11/2002;0;100;0;1;0
8;1;80220;01/11/2002;0;100;0;1;0
8;1;80221;01/11/2002;0;100;0;1;0
8;1;80222;01/12/2002;0;100;0;1;0
8;1;80223;01/12/2002;0;100;0;1;0
8;1;80224;01/12/2002;0;100;0;1;0
8;1;80225;01/12/2002;0;100;0;1;0
8;1;80226;01/12/2002;0;100;0;1;0
8;1;80227;01/12/2002;0;100;0;1;0
8;1;80228;01/12/2002;0;100;0;1;0
8;1;80229;01/01/2003;0;100;0;1;0
8;1;80230;01/02/2003;0;100;0;1;0
8;1;80232;01/02/2003;0;100;0;1;0
8;1;80233;01/02/2003;0;100;0;1;0
8;1;80234;01/03/2003;0;100;0;1;0
8;1;80235;01/03/2003;0;100;0;1;0
8;1;80236;01/04/2003;0;100;0;1;0
8;1;80237;01/04/2003;0;100;0;1;0
8;1;80238;01/04/2003;0;100;0;1;0
8;1;80239;01/05/2003;0;100;0;1;0
8;1;80240;01/06/2003;0;100;0;1;0
8;1;80241;01/06/2003;0;100;0;1;0
8;1;80242;01/06/2003;0;100;0;1;0
8;1;80243;01/07/2003;0;100;0;1;0
8;1;80244;01/08/2003;0;100;0;1;0
8;1;80245;01/08/2003;0;100;0;1;0
8;1;80247;01/08/2003;0;100;0;1;0
8;1;80249;01/08/2003;0;100;0;1;0
8;1;80250;01/08/2003;0;100;0;1;0
8;1;80251;01/08/2003;0;100;0;1;0
8;1;80252;01/09/2003;0;100;0;1;0
8;1;80253;01/09/2003;0;100;0;1;0
8;1;80254;01/09/2003;0;100;0;1;0
8;1;80255;01/09/2003;0;100;0;1;0
8;1;80256;01/09/2003;0;100;0;1;0
8;1;80257;01/09/2003;0;100;0;1;0
8;1;80258;01/10/2003;0;100;0;1;0
8;1;80259;01/10/2003;0;100;0;1;0
8;1;80260;01/10/2003;0;100;0;1;0
8;1;80262;01/10/2003;0;100;0;1;0
8;1;80263;01/11/2003;0;100;0;1;0
8;1;80264;01/11/2003;0;100;0;1;0
8;1;80265;01/11/2003;0;100;0;1;0
8;1;80266;01/11/2003;0;100;0;1;0
8;1;80268;01/11/2003;0;100;0;1;0
8;1;80269;01/11/2003;0;100;0;1;0
8;1;80270;01/12/2003;0;100;0;1;0
8;1;80271;01/12/2003;0;100;0;1;0
8;1;80272;01/12/2003;0;100;0;1;0
8;1;80273;01/12/2003;0;100;0;1;0
8;1;80274;01/12/2003;0;100;0;1;0
8;1;80275;01/12/2003;0;100;0;1;0
8;1;80276;01/12/2003;0;100;0;1;0
8;1;80277;01/12/2003;0;100;0;1;0
8;1;80278;01/12/2003;0;100;0;1;0
8;1;80279;01/12/2003;0;100;0;1;0
8;1;80280;01/01/2004;0;100;0;1;0
8;1;80281;01/02/2004;0;100;0;1;0
8;1;80282;01/02/2004;0;100;0;1;0
8;1;80283;01/03/2004;0;100;0;1;0
8;1;80284;01/03/2004;0;100;0;1;0
8;1;80285;01/03/2004;0;100;0;1;0
8;1;80286;17/03/2004;0;100;364;1;0
8;1;80287;01/03/2004;0;100;0;1;0
8;1;80288;01/04/2004;0;100;0;1;0
8;1;80289;01/04/2004;0;100;0;1;0
8;1;80290;01/05/2004;0;100;0;1;0
8;1;80291;01/05/2004;0;100;0;1;0
8;1;80292;01/05/2004;0;100;0;1;0
8;1;80293;01/05/2004;0;100;0;1;0
8;1;80294;01/06/2004;0;100;0;1;0
8;1;80295;01/06/2004;0;100;0;1;0
8;1;80296;01/08/2004;0;100;0;1;0
8;1;80297;01/08/2004;0;100;0;1;0
8;1;80298;01/09/2004;0;100;0;1;0
8;1;80299;01/09/2004;0;100;0;1;0
8;1;80300;21/09/2004;0;100;364;1;0
8;1;80301;01/09/2004;0;100;0;1;0
8;1;80302;01/10/2004;0;100;364;1;0
8;1;80303;01/10/2004;0;100;0;1;0
8;1;80304;06/10/2004;0;100;364;1;0
8;1;80305;01/10/2004;0;100;0;1;0
8;1;80306;01/10/2004;0;100;0;1;0
8;1;80307;01/11/2004;0;100;0;1;0
8;1;80308;01/11/2004;0;100;0;1;0
8;1;80309;01/12/2004;0;100;0;1;0
8;1;80310;01/05/2005;0;100;175;1;0
8;1;80310;01/11/2004;0;100;0;1;0
8;1;80311;01/11/2004;0;100;0;1;0
8;1;80312;01/11/2004;0;100;0;1;0
8;1;80313;01/11/2004;0;100;0;1;0
8;1;80314;01/11/2004;0;100;0;1;0
8;1;80315;01/11/2004;0;100;0;1;0
8;1;80316;01/11/2004;0;100;0;1;0
8;1;80317;22/11/2004;0;100;364;1;0
8;1;80318;01/12/2004;0;100;0;1;0
8;1;80319;01/12/2004;0;100;0;1;0
8;1;80320;01/12/2004;0;100;0;1;0
8;1;80321;01/02/2003;0;100;0;1;0
8;1;80322;01/12/2004;0;100;0;1;0
8;1;80323;01/12/2004;0;100;0;1;0
8;1;80324;01/12/2004;0;100;0;1;0
8;1;80325;01/12/2004;0;100;0;1;0
8;1;80326;01/12/2004;0;100;0;1;0
8;1;80327;01/12/2004;0;100;0;1;0
8;1;80328;01/12/2004;0;100;0;1;0
8;1;80329;01/12/2004;0;100;0;1;0
8;1;80330;01/12/2004;0;100;0;1;0
8;1;80331;01/12/2004;0;100;0;1;0
8;1;80332;01/12/2004;0;100;0;1;0
8;1;80333;01/12/2004;0;100;0;1;0
8;1;80334;01/12/2004;0;100;364;1;0
8;1;80335;01/12/2004;0;100;0;1;0
8;1;80336;01/12/2004;0;100;0;1;0
8;1;80337;01/12/2004;0;100;0;1;0
8;1;80338;03/12/2004;0;100;364;1;0
8;1;80339;01/12/2004;0;100;0;1;0
8;1;80340;01/12/2004;0;100;0;1;0
8;1;80341;01/12/2004;0;100;0;1;0
8;1;80342;01/12/2004;0;100;0;1;0
8;1;80343;01/01/2005;0;100;0;1;0
8;1;80348;01/05/2006;0;31;364;1;0
8;1;80348;10/10/2005;0;31;278;1;0
276;1;80352;01/12/2004;0;100;0;1;0
8;1;80353;01/01/2005;0;100;0;1;0
8;1;80354;11/02/2005;0;100;364;1;0
8;1;80355;01/03/2005;0;100;364;1;0
8;1;80356;01/03/2005;0;100;0;1;0
4;1;80357;01/03/2005;0;100;0;1;0
4;1;80358;01/03/2005;0;100;0;1;0
8;1;80359;08/03/2005;0;100;364;1;0
8;1;80360;01/03/2005;0;100;0;1;0
8;1;80361;01/03/2005;0;100;0;1;0
8;1;80362;01/04/2005;0;100;0;1;0
8;1;80363;01/04/2005;0;100;0;1;0
8;1;80364;01/04/2005;0;100;0;1;0
8;1;80365;01/04/2005;0;100;364;1;0
8;1;80366;01/04/2005;0;100;0;1;0
8;1;80367;16/05/2005;0;100;278;1;0
8;1;80368;01/06/2005;0;100;0;1;0
8;1;80369;06/06/2005;0;100;278;1;0
8;1;80370;01/06/2005;0;100;0;1;0
8;1;80371;08/06/2005;0;100;278;1;0
8;1;80372;01/05/1999;0;100;0;1;0
8;1;80373;01/03/1999;0;100;0;1;0
8;1;80374;01/05/2006;0;31;364;1;0
8;1;80374;11/07/2005;0;100;278;1;0
8;1;80375;18/07/2005;0;100;278;1;0
8;1;80376;01/08/2005;0;100;278;1;0
8;1;80377;05/08/2005;0;100;278;1;0
8;1;80378;05/09/2005;0;100;278;1;0
8;1;80379;01/05/2006;0;31;364;1;0
8;1;80379;05/09/2005;0;100;278;1;0
8;1;80380;19/09/2005;0;100;278;1;0
8;1;80381;05/10/2005;0;31;278;1;0
8;1;80382;01/05/2006;0;31;364;1;0
8;1;80382;01/10/2005;0;31;278;1;0
8;1;80383;05/10/2005;0;31;278;1;0
8;1;80385;01/06/2006;0;31;364;1;0
8;1;80385;01/12/2005;0;44;278;1;0
8;1;80386;05/06/2006;0;31;364;1;0
8;1;80386;05/12/2005;0;44;278;1;0
8;1;80387;04/01/2006;0;44;278;1;0
8;1;80388;11/01/2006;0;44;278;1;0
4;1;80389;08/02/2006;0;44;240;1;0
8;1;80390;01/02/2006;0;44;278;1;0
8;1;80391;15/02/2006;0;44;278;1;0
8;1;80392;13/02/2006;0;44;278;1;0
8;1;80392;13/08/2006;0;27;364;1;0
8;1;80393;06/03/2006;0;44;278;1;0
8;1;80393;06/09/2006;0;31;364;1;0
8;1;80394;01/01/2007;0;31;424;1;0
8;1;80394;16/03/2006;0;44;278;1;0
8;1;80394;16/09/2006;0;31;364;1;0
8;1;80395;07/03/2006;0;44;278;1;0
8;1;80395;07/09/2006;0;31;364;1;0
8;1;80396;01/01/2007;0;31;170;1;0
8;1;80396;02/05/2006;0;44;150;1;0
8;1;80397;19/06/2006;0;44;175;1;0
8;1;80398;01/11/2006;0;129;175;1;0
8;1;80398;14/07/2006;0;44;159;1;0
8;1;80399;03/08/2006;0;44;175;1;0
8;1;80400;01/09/2006;0;44;175;1;0
8;1;80401;01/01/2007;0;31;215;1;0
8;1;80401;05/12/2006;0;44;175;1;0
8;1;80402;01/01/2007;0;31;215;1;0
8;1;80402;12/12/2006;0;44;175;1;0
8;1;80403;08/01/2007;0;44;215;1;0
8;1;80900;01/01/1995;0;100;227,8;1;0
8;1;80900;01/04/1995;0;100;235,2;1;0
8;1;80900;01/05/1996;0;100;793,83;1;0
8;1;80900;01/05/2001;0;103;983;1;0
8;1;80900;01/06/2002;0;107;1145,85;1;9,72
8;1;80900;01/07/1995;0;100;247,1;1;0
8;1;80900;01/08/2000;0;107;982,72;1;3,47
8;1;80900;01/10/1995;0;100;256,01;1;0
8;1;80900;01/10/2001;0;107;1044,34;1;6,24
8;1;80900;01/11/1997;0;103;896;1;8,21
8;1;80900;01/11/1999;0;107;949,76;1;6
8;1;80900;01/12/1995;0;100;281,51;1;0
8;1;80900;01/12/1996;0;107;828;1;1
8;1;81329;01/01/1995;0;100;166,92;1;0
8;1;81329;01/01/1996;0;100;266,13;1;0
8;1;81329;01/01/2006;0;105;1030;1;0
8;1;81329;01/01/2007;0;105;1100;1;0
8;1;81329;01/01/2008;0;105;1200;1;0
8;1;81329;01/01/2009;0;105;1300;1;0
8;1;81329;01/01/2010;0;105;1400;1;0
8;1;81329;01/01/2011;0;105;1540;1;0
8;1;81329;01/01/2012;0;105;1690;1;0
8;1;81329;01/01/2013;0;105;1830;1;0
8;1;81329;01/01/2014;0;105;2013;1;0
8;1;81329;01/02/1995;0;100;169,2;1;0
8;1;81329;01/03/1995;0;100;174,84;1;0
8;1;81329;01/04/1995;0;100;241,11;1;0
8;1;81329;01/04/2001;0;103;400;1;21,21
8;1;81329;01/04/2002;0;105;800;1;100
8;1;81329;01/04/2004;0;105;900;1;12,5
8;1;81329;01/04/2005;0;105;970;1;7,77
8;1;81329;01/05/1995;0;100;247,13;1;0
8;1;81329;01/05/1996;0;100;270;1;0
8;1;81329;01/05/1997;0;105;297;1;10
8;1;81329;01/05/1998;0;105;310;1;4,37
8;1;81329;01/05/2000;0;103;330;1;6,45
8;1;81329;01/06/1995;0;100;245,69;1;0
8;1;81329;01/07/1995;0;100;254,64;1;0
8;1;81329;01/08/1995;0;100;259,82;1;0
8;1;81329;01/09/1995;0;100;259,81;1;0
8;1;81329;01/10/1995;0;100;261,31;1;0
8;1;81329;01/11/1995;0;100;265,33;1;0
8;1;81329;01/12/1995;0;100;268,87;1;0
8;1;81876;01/01/1995;0;100;137,3;1;0
8;1;81876;01/01/1996;0;100;202,38;1;0
8;1;81876;01/04/1995;0;100;183,99;1;0
8;1;81876;01/10/1995;0;100;192,82;1;0
8;1;83071;01/01/1995;0;100;156,1;1;0
8;1;83071;01/06/1995;0;100;222,37;1;0
8;1;83071;01/06/1996;0;100;235,46;1;0
8;1;83071;01/06/1997;0;103;277,2;1;0
8;1;83071;01/08/1996;0;100;276,11;1;0
8;1;83071;01/08/1997;0;103;295,83;1;6,72
8;1;83071;01/11/1995;0;100;231,26;1;0
8;1;83071;01/11/1998;0;107;309,9;1;4,75
8;1;83071;01/12/1999;0;107;319,79;1;3,19
8;1;84069;01/01/1995;0;100;139,19;1;0
8;1;84069;01/01/1998;0;103;262,93;1;0
8;1;84069;01/01/1999;0;103;274,9;1;2,17
8;1;84069;01/02/1997;0;143;240,49;1;2
8;1;84069;01/04/1995;0;100;179,09;1;0
8;1;84069;01/04/1996;0;100;193,95;1;0
8;1;84069;01/04/1997;0;107;248,78;1;3,44
8;1;84069;01/04/2000;0;107;293,05;1;6,6
8;1;84069;01/04/2003;0;107;400;1;19,99
8;1;84069;01/04/2005;0;103;463;1;7,17
8;1;84069;01/04/2006;0;103;491;1;0
8;1;84069;01/04/2007;0;103;520;1;0
8;1;84069;01/04/2008;0;103;573,46;1;0
8;1;84069;01/04/2009;0;107;613,6;1;0
8;1;84069;01/04/2010;0;107;743,31;1;0
8;1;84069;01/04/2011;0;107;799,06;1;0
8;1;84069;01/04/2012;0;107;977,12;1;0
8;1;84069;01/04/2013;0;107;1055,29;1;0
8;1;84069;01/04/2014;0;107;1241;1;0
8;1;84069;01/04/2015;0;107;1345,49;1;0
8;1;84069;01/05/1996;0;100;213,64;1;0
8;1;84069;01/05/1997;0;103;261,73;1;5,2
8;1;84069;01/05/2002;0;107;333,35;1;8,51
8;1;84069;01/06/2004;0;103;432;1;8
8;1;84069;01/07/2001;0;107;307,18;1;4,82
8;1;84069;01/07/2009;0;27;699;1;0
8;1;84069;01/09/1996;0;100;231,15;1;0
8;1;84069;01/09/1998;0;107;264,4;1;0
8;1;84069;01/09/2013;0;31;1128;1;0
8;1;84069;01/10/1995;0;100;187,68;1;0
8;1;84069;01/10/1998;0;107;269,05;1;1,75
8;1;84069;01/11/1996;0;103;235,77;1;2
8;1;84069;01/11/2011;0;31;904,74;1;0
8;1;84069;04/07/2011;0;27;887;1;0
8;1;85171;01/01/1995;0;100;135;1;0
8;1;85171;01/01/1996;0;100;498;1;0
8;1;85171;01/03/1995;0;100;144,26;1;0
8;1;85383;01/01/1995;0;100;130;1;0
8;1;85383;01/01/1996;0;100;185;1;0
8;1;85383;01/02/1997;0;143;211,2;1;2
8;1;85383;01/04/1995;0;100;156,56;1;0
8;1;85383;01/05/1996;0;100;203,5;1;0
8;1;85383;01/05/1997;0;103;222,88;1;5,53
8;1;85383;01/06/1997;0;103;227,92;1;2,26
8;1;85383;01/10/1995;0;100;170;1;0
8;1;85383;01/10/1998;0;107;230;1;0
8;1;85383;01/11/1996;0;103;207,06;1;2
8;1;86941;01/01/1995;0;100;129,88;1;0
8;1;86941;01/01/1996;0;100;181,72;1;0
8;1;86941;01/02/1996;0;100;454,91;1;0
8;1;86941;01/03/1995;0;100;147,9;1;0
8;1;86941;01/05/1995;0;100;170;1;0
8;1;86941;01/07/1995;0;100;174,9;1;0
8;1;86941;01/10/1995;0;100;179,5;1;0
8;1;87564;01/01/1995;0;100;117,17;1;0
8;1;87564;01/03/1995;0;100;150,4;1;0
8;1;87564;01/03/1996;0;100;162,34;1;0
8;1;87564;01/04/1997;0;107;200;1;13,63
8;1;87564;01/07/1996;0;100;176;1;0
8;1;88773;01/01/1995;0;100;163;1;0
8;1;88773;01/02/1995;0;100;341,33;1;0
8;1;88773;01/07/1995;0;100;374,56;1;0
8;1;92207;01/01/1995;0;100;154;1;0
8;1;92207;01/01/1997;0;107;225,99;1;1
8;1;92207;01/05/1997;0;103;247,5;1;9,51
8;1;92207;01/05/2000;0;103;291,06;1;0
8;1;92207;01/08/1995;0;100;181,97;1;0
8;1;92207;01/08/1996;0;100;210,5;1;0
8;1;92207;01/08/2000;0;107;305,63;1;5
8;1;92207;01/08/2001;0;107;330,26;1;8,05
8;1;92207;01/08/2002;0;107;360,08;1;9,02
8;1;92207;01/08/2003;0;107;426,69;1;18,49
8;1;92207;01/08/2005;0;103;496,28;1;7
8;1;92207;01/08/2006;0;103;526,06;1;0
8;1;92207;01/08/2007;0;103;557,62;1;0
8;1;92207;01/08/2008;0;103;659,32;1;0
8;1;92207;01/08/2009;0;107;715,36;1;0
8;1;92207;01/08/2010;0;107;761,35;1;0
8;1;92207;01/09/1999;0;107;289,48;1;4,43
8;1;92207;01/09/2004;0;107;463,81;1;8,69
8;1;92207;01/10/1995;0;100;195,23;1;0
8;1;92207;01/10/1997;0;103;277,2;1;12
8;1;92207;01/10/2007;0;122;598;1;0
8;1;93645;01/01/1995;0;100;185,19;1;0
8;1;93645;01/03/1995;0;100;199,36;1;0
8;1;93645;01/06/1995;0;100;227,22;1;0
8;1;93921;01/01/1995;0;100;156,07;1;0
8;1;93921;01/03/1995;0;100;171,68;1;0
8;1;93921;01/05/1997;0;103;247,5;1;6,31
8;1;93921;01/06/1995;0;100;191,55;1;0
8;1;93921;01/06/1996;0;100;217,07;1;0
8;1;93921;01/07/1996;0;100;232,79;1;0
8;1;93921;01/07/1997;0;103;277,2;1;12
8;1;93921;01/07/1999;0;107;286,04;1;3,18
8;1;93921;01/07/2000;0;107;301,78;1;5,5
8;1;93921;01/07/2001;0;107;325,11;1;7,73
8;1;95401;01/01/1995;0;100;373,37;1;0
8;1;95401;01/02/1999;0;103;756,48;1;3,35
8;1;95401;01/05/1995;0;100;452,73;1;0
8;1;95401;01/05/1996;0;100;472,79;1;0
8;1;95401;01/05/2001;0;103;830;1;36,07
8;1;95401;01/05/2003;0;103;1069,07;1;10
8;1;95401;01/06/1997;0;103;731,93;1;9
8;1;95401;01/07/2003;0;107;1160,04;1;8,5
8;1;95401;01/08/1996;0;100;671,49;1;0
8;1;95401;01/08/1999;0;107;785,83;1;3,87
8;1;95401;01/08/2002;0;107;971,88;1;9,54
8;1;95401;01/09/2000;0;107;828,58;1;5,44
8;1;95401;01/10/2001;0;107;887,16;1;6,88
8;1;97896;01/01/1995;0;100;368,34;1;0
8;1;97896;01/01/1998;0;27;630;1;5
8;1;97896;01/01/2012;0;31;2156,84;1;0
8;1;97896;01/02/1996;0;100;450,69;1;0
8;1;97896;01/03/1995;0;100;378,19;1;0
8;1;97896;01/03/1997;0;100;511,37;1;0
8;1;97896;01/03/2009;0;31;1550,32;1;0
8;1;97896;01/03/2010;0;31;1744,07;1;0
8;1;97896;01/04/1995;0;100;383,52;1;0
8;1;97896;01/05/1997;0;103;539,96;1;5,59
8;1;97896;01/05/2001;0;103;735,25;1;1,93
8;1;97896;01/05/2003;0;107;901,61;1;4
8;1;97896;01/05/2006;0;103;1132,05;1;0
8;1;97896;01/05/2007;0;103;1253,19;1;0
8;1;97896;01/05/2008;0;103;1472,35;1;0
8;1;97896;01/05/2009;0;107;1696,56;1;0
8;1;97896;01/05/2010;0;107;1901,93;1;0
8;1;97896;01/05/2011;0;107;2097,16;1;0
8;1;97896;01/05/2012;0;107;2262,09;1;0
8;1;97896;01/05/2013;0;107;2465,68;1;0
8;1;97896;01/05/2014;0;107;2638,28;1;0
8;1;97896;01/05/2015;0;107;2862,53;1;0
8;1;97896;01/05/2016;0;107;3143,92;1;0
8;1;97896;01/05/2017;0;107;3269,37;1;0
8;1;97896;01/05/2018;0;107;3334,76;1;0
8;1;97896;01/06/1995;0;100;402,61;1;0
8;1;97896;01/06/1996;0;100;499,73;1;0
8;1;97896;01/06/1997;0;103;600;1;11,11
8;1;97896;01/06/2002;0;107;755,37;1;7,91
8;1;97896;01/06/2005;0;107;1020,61;1;6,69
8;1;97896;01/08/1995;0;100;430,79;1;0
8;1;97896;01/08/2004;0;107;956,61;1;6,1
8;1;97896;01/12/1995;0;100;446,42;1;0
8;1;97896;01/12/2000;0;107;686,7;1;9
6;1;100000;01/01/2006;0;105;5000;1;0
6;1;100000;01/01/2007;0;105;5250;1;0
6;1;100000;01/01/2008;0;105;5800;1;0
6;1;100000;01/01/2009;0;105;6600;1;0
6;1;100000;01/02/2003;0;31;4000;1;95,83
6;1;100000;01/03/2004;0;31;4320;1;8
6;1;100000;01/04/2005;0;31;4600;1;6,48
6;1;100000;01/05/1989;0;100;1900;1;0
