codigo_empresa;tipo_colaborador;cadastro_colaborador;data_alteracao;codigo_centro_custos
4;1;388854;22/05/19;001
4;1;389052;15/08/19;001
4;1;389053;09/10/23;003
4;1;389053;15/08/19;001
4;1;389057;15/08/19;001
4;1;389061;15/08/19;001
4;1;389221;21/10/19;001
4;1;389222;21/10/19;001
4;1;389318;07/11/19;001
4;1;389319;07/11/19;001
4;1;389479;13/01/20;001
4;1;389501;20/01/20;001
4;1;389542;05/02/20;001
4;1;389545;05/02/20;001
4;1;389546;05/02/20;001
4;1;389548;01/09/20;002
4;1;389548;05/02/20;001
4;1;389548;19/01/22;001
4;1;389549;05/02/20;001
4;1;389550;02/10/21;002
4;1;389550;05/02/20;001
4;1;389551;05/02/20;001
4;1;389552;05/02/20;001
4;1;389560;12/02/20;001
4;1;389563;01/09/20;002
4;1;389563;12/02/20;001
4;1;389564;12/02/20;001
4;1;389597;04/03/20;001
4;1;389598;04/03/20;001
4;1;389599;04/03/20;001
4;1;389600;04/03/20;001
4;1;389601;11/03/20;001
4;1;389602;04/03/20;001
4;1;389603;04/03/20;001
4;1;389604;04/03/20;001
4;1;389605;04/03/20;001
4;1;389615;04/03/20;001
4;1;389642;17/03/20;001
4;1;389696;02/06/20;001
4;1;389699;02/06/20;001
4;1;389700;02/06/20;001
4;1;389714;09/06/20;001
4;1;389715;09/06/20;001
4;1;389717;09/06/20;001
4;1;389717;14/10/20;002
4;1;389719;09/06/20;001
4;1;389868;01/09/20;001
4;1;389871;01/09/20;001
4;1;389879;03/09/20;001
4;1;389978;01/10/20;001
4;1;389979;01/10/20;001
4;1;389980;01/10/20;001
4;1;389980;02/03/22;001
4;1;389981;01/10/20;001
4;1;390014;08/10/20;001
4;1;390018;08/10/20;001
4;1;390039;15/10/20;001
4;1;390088;03/11/20;001
4;1;390089;03/11/20;001
4;1;390090;03/11/20;001
4;1;390091;03/11/20;001
4;1;390103;03/11/20;001
4;1;390205;02/03/22;002
4;1;390254;12/01/21;001
4;1;390270;12/01/21;001
4;1;390273;12/01/21;001
4;1;390274;12/01/21;001
4;1;390275;12/01/21;001
4;1;390276;12/01/21;001
4;1;390400;17/02/21;001
4;1;390402;17/02/21;001
4;1;390402;20/02/23;001
4;1;390403;04/08/21;003
4;1;390403;17/02/21;001
4;1;390403;23/10/23;002
4;1;390404;01/07/22;001
4;1;390404;17/02/21;001
4;1;390406;02/08/22;001
4;1;390406;06/02/23;350
4;1;390406;13/01/23;350
4;1;390406;17/02/21;001
4;1;390407;22/02/21;001
4;1;390411;17/02/21;001
4;1;390413;17/02/21;001
4;1;390420;17/02/21;001
4;1;390421;17/02/21;001
4;1;390422;17/02/21;001
4;1;390424;17/02/21;001
4;1;390425;17/02/21;001
4;1;390426;17/02/21;001
4;1;390481;18/03/21;001
4;1;390483;18/03/21;001
4;1;390484;18/03/21;001
4;1;390485;18/03/21;001
4;1;390488;18/03/21;001
4;1;390489;18/03/21;001
4;1;390504;24/03/21;001
4;1;390505;24/03/21;001
4;1;390506;24/03/21;001
4;1;390507;24/03/21;001
4;1;390508;01/12/21;001
4;1;390508;02/08/21;002
4;1;390508;24/03/21;001
4;1;390517;05/04/21;001
4;1;390518;05/04/21;001
4;1;390519;05/04/21;001
4;1;390520;05/04/21;001
4;1;390534;05/04/21;001
4;1;390575;19/04/21;001
4;1;390576;19/04/21;001
4;1;390591;26/04/21;001
4;1;390637;11/05/21;001
4;1;390828;01/04/25;001
4;1;391002;27/07/21;001
4;1;391003;27/07/21;001
4;1;391010;27/07/21;001
4;1;391238;27/09/21;001
4;1;391247;27/09/21;001
4;1;391273;04/10/21;001
4;1;391273;16/10/23;001
4;1;391273;17/10/22;002
4;1;391289;04/10/21;001
4;1;391291;04/10/21;001
4;1;391291;19/01/22;002
4;1;391420;01/11/21;001
4;1;391420;02/05/22;002
4;1;391421;01/11/21;001
4;1;391422;01/11/21;001
4;1;391423;01/11/21;001
4;1;391573;04/01/22;001
4;1;391574;04/01/22;001
4;1;391615;02/10/23;002
4;1;391615;04/01/21;001
4;1;391619;04/01/21;001
4;1;391622;04/01/22;001
4;1;391624;04/01/22;001
4;1;391625;04/01/22;001
4;1;391627;04/01/22;001
4;1;391627;04/09/23;001
4;1;391633;04/01/22;001
4;1;391636;04/01/22;001
4;1;391637;04/01/22;001
4;1;391638;04/01/22;001
4;1;391648;04/01/22;001
4;1;391669;04/01/22;001
4;1;391683;04/01/22;001
4;1;391785;02/01/25;350
4;1;391946;14/02/22;001
4;1;391947;14/02/22;001
4;1;391953;14/02/22;001
4;1;391954;14/02/22;001
4;1;391955;14/02/22;001
4;1;391957;14/02/22;001
4;1;391959;14/02/22;001
4;1;391960;14/02/22;001
4;1;391963;14/02/22;001
4;1;391965;14/02/22;001
4;1;391969;14/02/22;001
4;1;391973;16/02/22;001
4;1;391977;16/02/22;001
4;1;391978;16/02/22;001
4;1;391984;16/02/22;001
4;1;391985;16/02/22;001
4;1;392073;21/03/22;001
4;1;392074;21/03/22;001
4;1;392076;21/03/22;001
4;1;392077;21/03/22;001
4;1;392078;21/03/22;001
4;1;392079;21/03/22;001
4;1;392080;21/03/22;001
4;1;392081;21/03/22;001
4;1;392119;06/04/22;001
4;1;392120;06/04/22;001
4;1;392131;06/04/22;001
4;1;392133;06/04/22;001
4;1;392134;06/04/22;001
4;1;392148;11/04/22;002
4;1;392361;01/06/22;002
4;1;392413;01/02/23;350
4;1;392413;06/02/23;350
4;1;392413;06/06/22;001
4;1;392478;01/12/23;003
4;1;392478;27/06/22;001
4;1;392782;01/09/22;002
4;1;392809;01/12/23;350
4;1;392809;02/10/24;001
4;1;392809;26/09/22;001
4;1;392809;30/10/24;350
4;1;392915;10/10/22;001
4;1;392921;10/10/22;001
4;1;392922;10/10/22;001
4;1;392923;10/10/22;001
4;1;392924;10/10/22;001
4;1;392926;10/10/22;001
4;1;392934;10/10/22;001
4;1;392935;10/10/22;001
4;1;392936;10/10/22;001
4;1;393371;10/01/23;002
4;1;393372;24/01/23;001
4;1;393375;24/01/23;001
4;1;393377;24/01/23;001
4;1;393378;24/01/23;001
4;1;393379;01/03/23;350
4;1;393379;24/01/23;001
4;1;393398;01/08/25;002
4;1;393410;01/02/23;001
4;1;393415;06/02/23;001
4;1;393416;06/02/23;001
4;1;393417;06/02/23;001
4;1;393417;15/06/23;350
4;1;393418;06/02/23;001
4;1;393419;06/02/23;001
4;1;393420;06/02/23;001
4;1;393421;06/02/23;001
4;1;393422;06/02/23;001
4;1;393423;06/02/23;001
4;1;393424;06/02/23;001
4;1;393425;06/02/23;001
4;1;393426;06/02/23;001
4;1;393427;06/02/23;001
4;1;393428;06/02/23;001
4;1;393457;14/02/23;001
4;1;393458;14/02/23;001
4;1;393459;14/02/23;001
4;1;393460;14/02/23;001
4;1;393461;14/02/23;001
4;1;393463;14/02/23;001
4;1;393464;14/02/23;001
4;1;393465;14/02/23;001
4;1;393511;01/03/23;001
4;1;393511;12/06/23;350
4;1;393521;01/03/23;350
4;1;393521;03/07/23;002
4;1;393522;01/03/23;001
4;1;393523;01/03/23;001
4;1;393524;01/03/23;001
4;1;393526;07/03/23;001
4;1;393534;07/03/23;001
4;1;393535;07/03/23;001
4;1;393537;07/03/23;001
4;1;393542;07/03/23;001
4;1;393640;17/04/23;001
4;1;393658;02/06/23;001
4;1;393658;02/10/24;350
4;1;393658;09/09/24;002
4;1;393658;17/04/23;002
4;1;393872;17/07/23;002
4;1;393988;04/09/23;001
4;1;394301;04/09/23;001
4;1;394302;02/10/23;002
4;1;394302;04/09/23;001
4;1;394303;04/09/23;001
4;1;394304;04/09/23;001
4;1;394389;25/09/23;001
4;1;394393;02/10/23;001
4;1;394396;02/10/23;001
4;1;394398;02/10/23;001
4;1;394399;02/10/23;001
4;1;394415;03/10/23;001
4;1;394415;11/06/24;003
4;1;394416;03/10/23;001
4;1;394416;12/01/24;002
4;1;394444;10/10/23;001
4;1;394454;16/10/23;350
4;1;394482;23/10/23;001
4;1;394500;01/11/23;001
4;1;394578;16/11/23;350
4;1;394579;14/02/24;002
4;1;394579;16/11/23;001
4;1;394596;08/08/24;001
4;1;394596;11/06/24;003
4;1;394596;20/11/23;001
4;1;394606;22/11/23;002
4;1;394612;29/11/23;001
4;1;394622;29/11/23;001
4;1;394623;29/11/23;001
4;1;394624;29/11/23;001
4;1;394648;05/12/23;001
4;1;394720;18/12/23;001
4;1;394721;18/12/23;001
4;1;394723;18/12/23;001
4;1;394734;19/12/23;001
4;1;394734;25/11/24;003
4;1;394736;19/12/23;001
4;1;394751;02/01/24;001
4;1;394752;02/01/24;001
4;1;394753;01/10/24;001
4;1;394753;02/01/24;001
4;1;394820;15/01/24;002
4;1;394834;01/02/24;001
4;1;394857;01/02/24;001
4;1;394862;01/02/24;001
4;1;394867;01/02/24;001
4;1;394868;01/02/24;001
4;1;394888;01/02/24;001
4;1;394889;29/01/24;001
4;1;394890;01/02/24;001
4;1;394890;19/03/25;002
4;1;394928;07/02/24;002
4;1;394965;20/02/24;001
4;1;394968;20/02/24;001
4;1;394975;02/10/24;350
4;1;394975;21/02/24;002
4;1;395018;04/03/24;001
4;1;395020;04/03/24;001
4;1;395029;01/12/25;002
4;1;395029;04/03/24;001
4;1;395031;04/03/24;001
4;1;395033;04/03/24;001
4;1;395034;04/03/24;001
4;1;395045;06/03/24;001
4;1;395055;11/03/24;002
4;1;395070;04/11/24;001
4;1;395070;09/09/24;002
4;1;395070;25/03/24;001
4;1;395071;09/09/24;003
4;1;395071;25/03/24;001
4;1;395093;18/03/24;001
4;1;395098;18/03/24;001
4;1;395100;18/03/24;001
4;1;395102;18/03/24;001
4;1;395103;18/03/24;001
4;1;395113;01/04/24;002
4;1;395115;01/04/24;001
4;1;395172;08/04/24;001
4;1;395182;09/04/24;001
4;1;395185;11/06/24;001
4;1;395185;22/05/24;350
4;1;395185;29/04/24;003
4;1;395253;18/04/24;350
4;1;395263;24/04/24;001
4;1;395300;06/05/24;002
4;1;395352;20/05/24;350
4;1;395357;22/05/24;001
4;1;395366;22/05/24;001
4;1;395407;27/05/24;350
4;1;395932;01/10/24;002
4;1;395939;03/10/24;001
4;1;395941;03/10/24;001
4;1;395942;03/10/24;001
4;1;395943;03/10/24;001
4;1;395955;08/10/24;001
4;1;395958;08/10/24;001
4;1;395962;08/10/24;001
4;1;395966;08/10/24;001
4;1;395976;14/10/24;001
4;1;395982;14/10/24;001
4;1;396051;28/10/24;350
4;1;396065;28/10/24;002
4;1;396085;04/11/24;001
4;1;396092;25/11/24;002
4;1;396102;04/11/24;001
4;1;396129;11/11/24;001
4;1;396139;11/11/24;001
4;1;396142;11/11/24;001
4;1;396144;11/11/24;001
4;1;396189;25/11/24;001
4;1;396192;01/04/25;002
4;1;396192;25/11/24;001
4;1;396193;25/11/24;001
4;1;396200;25/11/24;001
4;1;396209;25/11/24;001
4;1;396300;13/01/25;001
4;1;396301;13/01/25;001
4;1;396302;13/01/25;001
4;1;396304;04/07/25;002
4;1;396304;13/01/25;001
4;1;396363;13/01/25;001
4;1;396399;20/01/25;001
4;1;396413;20/01/25;002
4;1;396441;01/04/25;002
4;1;396441;03/02/25;001
4;1;396442;03/02/25;001
4;1;396444;03/02/25;001
4;1;396446;03/02/25;001
4;1;396447;03/02/25;001
4;1;396452;03/02/25;001
4;1;396458;03/02/25;001
4;1;396459;03/02/25;001
4;1;396480;13/02/25;002
4;1;396480;14/02/25;002
4;1;396555;05/03/25;001
4;1;396556;05/03/25;001
4;1;396558;05/03/25;001
4;1;396561;05/03/25;001
4;1;396564;05/03/25;001
4;1;396574;06/03/25;001
4;1;396623;17/03/25;001
4;1;396624;17/03/25;001
4;1;396625;17/03/25;001
4;1;396627;17/03/25;001
4;1;396628;17/03/25;001
4;1;396689;01/04/25;350
4;1;396690;01/04/25;350
4;1;396741;07/04/25;001
4;1;396747;07/04/25;001
4;1;396749;07/04/25;001
4;1;396750;07/04/25;001
4;1;396767;08/04/25;001
4;1;396770;08/04/25;001
4;1;396771;08/04/25;001
4;1;396773;08/04/25;001
4;1;396774;08/04/25;001
4;1;396775;08/04/25;001
4;1;396775;19/11/25;002
4;1;396803;14/04/25;001
4;1;396804;14/04/25;001
4;1;396805;14/04/25;001
4;1;396839;22/04/25;001
4;1;396840;22/04/25;001
4;1;396842;22/04/25;001
4;1;396843;22/04/25;001
4;1;396889;05/05/25;001
4;1;397037;15/09/25;002
4;1;397053;16/06/25;001
4;1;397071;01/07/25;001
4;1;397086;01/07/25;001
4;1;397179;01/07/25;001
4;1;397188;01/07/25;001
4;1;397191;01/07/25;001
4;1;397194;01/07/25;001
4;1;397195;01/07/25;001
4;1;397198;01/07/25;001
4;1;397208;01/07/25;001
4;1;397216;07/07/25;001
4;1;397233;07/07/25;001
4;1;397234;07/07/25;001
4;1;397242;07/07/25;001
4;1;397250;05/09/25;001
4;1;397250;06/09/25;001
4;1;397302;05/09/25;001
4;1;397431;05/09/25;001
4;1;397504;05/09/25;001
4;1;397507;05/09/25;001
4;1;397509;05/09/25;001
4;1;397510;05/09/25;001
4;1;397677;03/11/25;001
4;1;397722;19/11/25;001
4;1;397820;24/11/25;001
4;1;397833;10/12/25;300
4;1;397833;11/12/25;002
4;1;397892;11/12/25;001
4;1;397906;05/01/26;001
4;1;397956;05/01/26;001
4;1;397958;05/01/26;350
4;1;80023;13/11/98;002
4;1;80071;17/03/99;002
4;1;80097;02/08/99;002
4;1;80098;02/08/99;002
4;1;80141;20/11/01;004
4;1;80357;16/03/05;004
4;1;80358;16/03/05;004
4;1;80389;08/02/06;004
6;1;100000;18/05/89;500
6;1;100013;01/12/98;500
6;1;100022;18/05/89;500
6;1;303968;02/03/17;500
6;1;307416;10/06/13;500
6;1;353426;09/05/16;500
6;1;374144;09/05/05;500
6;1;378278;10/12/18;500
6;1;380939;01/05/11;500
6;1;381701;02/05/23;500
6;1;383788;02/01/14;500
6;1;384172;01/07/21;500
6;1;397337;25/04/25;500
8;1;100871;24/09/96;183
8;1;102521;01/09/85;038
8;1;105724;01/11/85;202
8;1;106712;24/09/96;025
8;1;107255;24/09/96;007
8;1;107573;24/09/96;063
8;1;109266;01/11/03;835
8;1;109266;10/08/98;541
8;1;109266;23/06/97;239
8;1;109576;01/10/97;600
8;1;109576;01/11/03;763
8;1;109576;01/11/97;603
8;1;109576;01/12/85;606
8;1;110604;03/05/82;521
8;1;112194;01/02/86;605
8;1;112194;01/06/98;603
8;1;112194;01/11/03;763
8;1;112577;24/09/96;071
8;1;113239;01/09/87;050
8;1;113778;01/03/86;561
8;1;113964;01/07/87;189
8;1;113964;01/08/01;521
8;1;115274;01/05/86;551
8;1;115703;24/09/96;061
8;1;116017;01/05/90;112
8;1;116017;01/10/96;112
8;1;116017;24/09/96;048
8;1;116131;01/11/03;855
8;1;116131;18/06/18;1566
8;1;116131;19/05/86;059
8;1;116165;24/09/96;019
8;1;116203;01/04/06;835
8;1;116203;01/07/08;833
8;1;116203;01/09/88;184
8;1;116360;01/05/86;606
8;1;118206;30/01/98;619
8;1;118699;24/09/96;061
8;1;119636;01/08/86;561
8;1;119784;24/09/96;037
8;1;120219;30/01/98;630
8;1;120367;24/09/96;162
8;1;120766;24/09/96;015
8;1;121355;24/09/96;063
8;1;121827;01/07/05;828
8;1;121827;01/09/17;900
8;1;121827;01/09/86;561
8;1;121827;01/11/03;818
8;1;121827;21/09/09;709
8;1;121827;25/10/07;838
8;1;123978;24/09/96;071
8;1;124982;24/09/96;004
8;1;125024;01/06/92;241
8;1;125504;24/09/96;037
8;1;126969;03/11/86;615
8;1;128112;24/09/96;025
8;1;128228;23/09/96;005
8;1;131555;24/09/96;531
8;1;132331;01/12/86;083
8;1;132420;24/09/96;531
8;1;133388;01/12/94;116
8;1;134783;01/09/87;039
8;1;135062;01/12/86;116
8;1;135186;01/12/86;088
8;1;137031;24/09/96;015
8;1;137987;01/07/87;531
8;1;137987;01/11/03;858
8;1;138011;01/07/87;097
8;1;138550;01/07/87;531
8;1;138631;24/09/96;208
8;1;139106;01/08/87;546
8;1;139424;01/04/91;551
8;1;139424;24/09/96;093
8;1;139653;01/09/87;551
8;1;139653;01/11/03;815
8;1;139653;03/12/07;811
8;1;140066;01/09/87;071
8;1;140473;01/09/87;112
8;1;140490;01/09/87;061
8;1;140571;16/09/87;521
8;1;140678;01/09/87;531
8;1;140686;01/09/87;540
8;1;140686;01/11/03;811
8;1;140686;14/01/02;550
8;1;140759;01/09/87;619
8;1;140775;01/09/87;561
8;1;140848;01/11/85;014
8;1;140945;01/11/87;159
8;1;141;01/01/90;531
8;1;141;02/08/99;561
8;1;142018;24/09/96;007
8;1;142166;24/09/96;015
8;1;142689;01/05/04;855
8;1;142689;01/07/81;097
8;1;142689;01/08/04;855
8;1;142689;14/06/04;815
8;1;14290;01/03/87;550
8;1;144916;24/09/96;037
8;1;145459;01/11/03;821
8;1;145459;01/12/87;580
8;1;145513;01/12/87;606
8;1;146609;24/09/96;531
8;1;146617;01/01/88;531
8;1;146617;01/11/03;858
8;1;147915;24/09/96;125
8;1;147940;24/09/96;004
8;1;149021;24/09/96;184
8;1;149063;18/11/87;615
8;1;149128;01/10/87;531
8;1;149144;01/10/87;068
8;1;149179;24/09/96;071
8;1;149489;01/10/87;551
8;1;150304;24/09/96;025
8;1;151874;01/02/88;068
8;1;152323;24/09/96;216
8;1;152633;24/09/96;025
8;1;152790;01/04/97;619
8;1;152790;01/05/17;768
8;1;152790;01/11/03;768
8;1;152790;11/03/88;600
8;1;153168;24/09/96;203
8;1;153443;01/02/97;257
8;1;153443;01/11/88;521
8;1;153940;01/03/88;140
8;1;154148;01/03/88;615
8;1;154148;01/04/13;765
8;1;154148;01/05/05;762
8;1;154148;01/11/03;760
8;1;154148;01/12/96;600
8;1;154237;01/09/90;521
8;1;154491;24/09/96;015
8;1;154555;01/04/88;561
8;1;154938;24/09/96;015
8;1;155039;01/05/89;120
8;1;155161;24/09/96;007
8;1;155314;01/05/17;768
8;1;155314;01/11/03;768
8;1;155314;12/04/88;619
8;1;155632;01/07/89;606
8;1;156230;24/09/96;561
8;1;156370;01/03/89;521
8;1;156370;24/09/96;133
8;1;156515;01/12/88;141
8;1;156876;01/06/88;531
8;1;156914;01/05/88;084
8;1;156914;01/09/22;084
8;1;156914;13/05/21;7084
8;1;157040;01/06/88;615
8;1;157228;24/09/96;072
8;1;157392;01/06/88;086
8;1;157538;01/06/88;146
8;1;157554;24/09/96;163
8;1;157741;01/07/88;619
8;1;157759;30/01/98;605
8;1;157783;24/09/96;228
8;1;158453;01/05/17;768
8;1;158453;01/11/03;768
8;1;158453;05/08/88;619
8;1;158615;01/08/88;152
8;1;158747;01/08/88;138
8;1;158836;01/08/88;222
8;1;159239;24/09/96;136
8;1;159727;01/10/88;155
8;1;159816;07/10/88;551
8;1;160521;17/11/88;615
8;1;160750;01/11/88;151
8;1;160784;01/07/97;173
8;1;160784;01/11/88;127
8;1;160989;24/09/96;052
8;1;161004;01/04/12;467
8;1;161004;01/11/88;087
8;1;161144;01/04/99;089
8;1;161144;01/11/88;056
8;1;161144;19/05/08;173
8;1;161489;24/09/96;009
8;1;161641;26/11/88;615
8;1;165140;01/12/88;087
8;1;165174;24/09/96;063
8;1;166863;24/09/96;128
8;1;166898;01/06/89;247
8;1;167142;01/01/89;087
8;1;167142;06/09/21;467
8;1;167355;01/02/89;244
8;1;167908;01/02/89;128
8;1;168262;02/03/89;619
8;1;168297;01/03/89;619
8;1;168297;01/11/03;768
8;1;168301;01/03/89;619
8;1;168459;24/09/96;141
8;1;168602;24/09/96;037
8;1;168769;01/03/89;015
8;1;168769;01/07/99;007
8;1;168769;09/12/20;7007
8;1;168815;24/09/96;138
8;1;169293;20/03/89;615
8;1;169391;01/03/89;561
8;1;169749;24/09/96;561
8;1;170208;24/09/96;039
8;1;170739;01/04/89;521
8;1;170739;01/11/03;855
8;1;170992;01/04/89;097
8;1;171115;24/09/96;009
8;1;171255;01/04/89;092
8;1;171565;01/04/89;611
8;1;172057;01/05/89;531
8;1;172260;24/09/96;039
8;1;172502;24/09/96;108
8;1;172685;01/05/89;008
8;1;173011;01/05/89;116
8;1;173070;01/05/89;162
8;1;173363;24/09/96;085
8;1;173410;01/05/89;531
8;1;173720;24/09/96;025
8;1;173789;30/01/98;590
8;1;173819;24/09/96;194
8;1;173843;24/09/96;007
8;1;173967;24/09/96;004
8;1;173983;24/09/96;124
8;1;174173;01/06/89;153
8;1;174289;24/09/96;015
8;1;174327;24/09/96;546
8;1;174335;01/01/90;546
8;1;174467;24/09/96;019
8;1;175170;24/09/96;050
8;1;175307;01/06/89;151
8;1;175366;24/09/96;014
8;1;175498;24/09/96;044
8;1;175706;01/06/89;038
8;1;175803;24/09/96;037
8;1;175901;01/06/89;531
8;1;175935;24/09/96;081
8;1;176061;01/06/12;761
8;1;176061;01/11/03;858
8;1;176061;01/11/87;611
8;1;176061;09/01/01;531
8;1;176061;14/04/08;818
8;1;176125;24/09/96;156
8;1;176192;05/07/89;619
8;1;176290;01/07/89;236
8;1;176290;01/12/96;141
8;1;176427;24/09/96;007
8;1;176699;24/09/96;572
8;1;176737;24/09/96;040
8;1;176796;24/09/96;009
8;1;176842;24/09/96;009
8;1;177202;01/07/89;186
8;1;177229;24/09/96;014
8;1;177407;24/09/96;025
8;1;177636;24/09/96;015
8;1;177806;24/09/96;025
8;1;177903;01/05/05;762
8;1;177903;01/08/89;611
8;1;177903;01/11/03;761
8;1;177997;01/08/89;125
8;1;178454;24/09/96;007
8;1;178497;04/08/89;615
8;1;178594;01/09/89;531
8;1;178713;01/08/89;531
8;1;178853;24/09/96;198
8;1;178900;24/09/96;085
8;1;178951;01/08/89;063
8;1;179370;01/08/89;099
8;1;179477;24/09/96;044
8;1;179728;01/08/89;619
8;1;179957;01/09/89;606
8;1;180106;24/09/96;094
8;1;180157;24/09/96;140
8;1;180360;24/09/96;241
8;1;180424;01/09/89;169
8;1;180564;24/09/96;094
8;1;180777;24/09/96;071
8;1;181129;24/09/96;070
8;1;181242;24/09/96;209
8;1;181650;24/09/96;152
8;1;181731;24/09/96;088
8;1;182061;24/09/96;084
8;1;182214;01/10/89;510
8;1;182222;01/04/97;619
8;1;182222;01/10/89;600
8;1;182222;01/11/03;768
8;1;182401;01/10/89;176
8;1;182630;01/10/89;227
8;1;182974;01/10/89;561
8;1;183059;01/10/89;128
8;1;183768;01/11/89;521
8;1;184292;01/05/97;590
8;1;184292;01/11/03;780
8;1;184292;01/11/89;615
8;1;184292;01/12/96;600
8;1;184331;01/05/17;763
8;1;184331;01/11/03;763
8;1;184331;21/05/99;603
8;1;184331;22/11/89;605
8;1;184501;01/11/89;097
8;1;184501;02/01/97;521
8;1;184501;11/06/01;188
8;1;184535;01/11/89;136
8;1;184608;24/09/96;076
8;1;187682;01/12/89;143
8;1;188166;01/12/89;150
8;1;189545;01/12/89;040
8;1;189600;01/01/03;603
8;1;189600;01/05/17;771
8;1;189600;01/06/17;763
8;1;189600;01/09/90;605
8;1;189600;01/11/03;763
8;1;189600;01/11/13;770
8;1;189600;02/01/16;771
8;1;189715;24/09/96;111
8;1;189944;24/09/96;146
8;1;190047;01/01/90;571
8;1;19;01/01/90;500
8;1;19;01/11/03;705
8;1;190250;24/09/96;071
8;1;190942;01/01/90;593
8;1;190942;01/11/03;786
8;1;191124;01/03/90;066
8;1;191540;01/05/17;762
8;1;191540;01/10/04;762
8;1;191540;01/11/03;780
8;1;191540;07/03/90;590
8;1;191736;24/09/96;071
8;1;191949;01/01/90;129
8;1;192015;01/01/90;531
8;1;192139;01/02/90;092
8;1;192767;24/09/96;097
8;1;193003;01/02/90;037
8;1;193208;24/09/96;071
8;1;193224;24/09/96;008
8;1;193267;01/02/90;541
8;1;193267;01/07/08;833
8;1;193267;01/10/96;541
8;1;193267;01/11/03;835
8;1;193267;24/09/96;020
8;1;193534;01/02/90;611
8;1;193895;01/02/90;018
8;1;194433;01/05/90;174
8;1;194697;24/09/96;167
8;1;194719;01/03/90;605
8;1;194727;13/03/90;615
8;1;194948;14/02/90;615
8;1;195022;24/09/96;124
8;1;195103;01/02/90;520
8;1;195243;01/03/90;151
8;1;195413;24/09/96;071
8;1;195855;24/09/96;171
8;1;195944;01/03/90;605
8;1;196258;01/01/14;900
8;1;196258;01/05/90;546
8;1;196258;01/11/03;838
8;1;196410;24/09/96;128
8;1;196533;01/05/90;128
8;1;196738;24/09/96;071
8;1;196746;01/08/94;120
8;1;196746;01/11/03;855
8;1;196746;07/07/97;592
8;1;196746;25/06/01;521
8;1;196797;24/09/96;108
8;1;196878;24/09/96;174
8;1;197254;01/05/90;094
8;1;197386;01/06/90;606
8;1;197505;24/09/96;122
8;1;197670;01/06/90;151
8;1;197866;24/09/96;112
8;1;198153;24/09/96;071
8;1;198455;24/09/96;120
8;1;198510;01/07/90;177
8;1;198714;13/06/90;615
8;1;198749;24/09/96;089
8;1;199125;24/09/96;057
8;1;199133;22/09/97;619
8;1;199320;24/09/96;034
8;1;19940;24/09/96;015
8;1;199575;01/08/90;167
8;1;199664;01/08/90;606
8;1;199672;24/09/96;230
8;1;199770;01/08/90;510
8;1;199851;01/02/99;521
8;1;199851;01/08/90;531
8;1;199907;01/08/90;531
8;1;199958;01/07/90;593
8;1;200000;01/06/90;619
8;1;200000;01/11/03;768
8;1;200034;24/09/96;105
8;1;200221;01/04/13;765
8;1;200221;01/05/05;762
8;1;200221;01/07/90;615
8;1;200221;01/11/03;760
8;1;200221;01/12/96;600
8;1;200310;24/09/96;093
8;1;200387;24/09/96;531
8;1;200484;24/09/96;211
8;1;200522;01/08/90;619
8;1;200522;01/11/03;768
8;1;200522;09/06/03;619
8;1;200522;15/10/02;541
8;1;200531;01/08/90;551
8;1;200531;01/11/03;815
8;1;200719;01/08/90;145
8;1;200956;01/08/90;174
8;1;201057;01/09/90;186
8;1;201103;01/12/88;521
8;1;201103;06/07/98;057
8;1;201472;24/09/96;034
8;1;201723;24/09/96;067
8;1;201766;24/09/96;096
8;1;201898;24/09/96;176
8;1;202088;01/09/90;531
8;1;202274;01/09/90;203
8;1;202282;24/09/96;044
8;1;202517;01/08/96;071
8;1;202517;01/09/90;071
8;1;202517;22/07/96;071
8;1;202592;24/09/96;066
8;1;202738;01/09/90;546
8;1;202941;01/05/99;521
8;1;202941;01/07/00;057
8;1;202941;01/09/90;097
8;1;203033;24/09/96;097
8;1;203092;01/10/90;187
8;1;203343;24/09/96;071
8;1;203432;24/09/96;220
8;1;203556;24/09/96;007
8;1;203602;01/10/90;024
8;1;203947;01/10/90;561
8;1;204048;24/09/96;025
8;1;204838;22/10/90;181
8;1;205079;01/10/90;039
8;1;205109;24/09/96;019
8;1;205320;24/09/96;531
8;1;205338;24/09/96;018
8;1;205389;01/10/90;025
8;1;205419;24/09/96;151
8;1;205541;24/09/96;052
8;1;205656;23/10/90;605
8;1;205702;24/09/96;145
8;1;205842;24/09/96;531
8;1;205851;01/11/90;551
8;1;205915;01/02/25;900
8;1;205915;01/04/13;765
8;1;205915;01/11/03;818
8;1;205915;01/11/90;561
8;1;205915;02/01/14;900
8;1;205915;18/07/11;720
8;1;205923;01/11/90;099
8;1;206008;01/03/89;097
8;1;206008;01/10/10;853
8;1;206008;14/05/18;709
8;1;206041;23/09/96;005
8;1;206156;24/09/96;124
8;1;206202;24/09/96;231
8;1;206211;26/02/96;009
8;1;206423;01/11/90;009
8;1;206423;01/12/19;025
8;1;206423;14/07/97;015
8;1;206661;24/09/96;182
8;1;206687;01/07/97;097
8;1;206687;01/11/90;615
8;1;206687;01/12/96;600
8;1;206814;24/09/96;160
8;1;207128;24/09/96;137
8;1;207152;09/11/90;541
8;1;207161;01/11/90;606
8;1;207357;01/11/90;058
8;1;207454;01/11/90;087
